#REFERENCE 3 47.2332780 26.7604953
1	-12.109375	-54.585877	2.405181	-9.087667	
1	-12.031250	-54.573730	2.101723	-9.128503	
2	-12.178005	-54.531250	2.700955	-9.284359	
2	-12.109375	-54.585877	2.405181	-9.087667	
3	-12.031250	-54.573730	2.101723	-9.128503	
3	-11.962540	-54.531250	1.943946	-9.304857	
4	-11.962540	-54.531250	1.943946	-9.304857	
4	-11.975164	-54.453125	1.948718	-9.525331	
5	-12.031250	-54.419808	2.085221	-9.711912	
5	-11.975164	-54.453125	1.948718	-9.525331	
6	-12.187500	-54.475753	2.752704	-9.495539	
6	-12.178005	-54.531250	2.700955	-9.284359	
7	-12.109375	-54.384076	2.430757	-9.793646	
7	-12.031250	-54.419808	2.085221	-9.711912	
8	-12.187500	-54.434191	2.710120	-9.626446	
8	-12.109375	-54.384076	2.430757	-9.793646	
9	-5.689401	-48.125000	5.039000	-2.291987	
9	-5.625000	-48.137859	5.019660	-2.319518	
10	-5.625000	-48.137859	5.019660	-2.319518	
10	-5.597284	-48.125000	4.865669	-2.385928	
11	-5.625000	-48.102644	4.964039	-2.365138	
11	-5.597284	-48.125000	4.865669	-2.385928	
12	-5.689401	-48.125000	5.039000	-2.291987	
12	-5.625000	-48.102644	4.964039	-2.365138	
13	-38.463966	-32.890625	-3.480217	-1.562519	
13	-38.437500	-32.934367	-3.595067	-1.564536	
14	-38.515625	-32.865501	-3.188958	-1.683974	
14	-38.463966	-32.890625	-3.480217	-1.562519	
15	-38.570021	-32.812500	-3.022160	-1.961242	
15	-38.515625	-32.865501	-3.188958	-1.683974	
16	-38.437500	-32.934367	-3.595067	-1.564536	
16	-38.366809	-32.890625	-3.827583	-1.668669	
17	-38.366809	-32.890625	-3.827583	-1.668669	
17	-38.360245	-32.812500	-3.921967	-1.882775	
18	-38.360245	-32.812500	-3.921967	-1.882775	
18	-38.384732	-32.734375	-3.821714	-2.207261	
19	-38.437500	-32.673933	-3.520536	-2.399216	
19	-38.384732	-32.734375	-3.821714	-2.207261	
20	-38.570021	-32.812500	-3.022160	-1.961242	
20	-38.579006	-32.734375	-3.036124	-2.203330	
21	-38.515625	-32.661030	-3.229341	-2.391984	
21	-38.437500	-32.673933	-3.520536	-2.399216	
22	-38.579006	-32.734375	-3.036124	-2.203330	
22	-38.515625	-32.661030	-3.229341	-2.391984	
23	-17.556517	-38.750000	5.027679	3.696606	
23	-17.500000	-38.785917	4.947333	3.653882	
24	-17.733316	-38.671875	5.789271	3.396058	
24	-17.656250	-38.741412	5.420424	3.715005	
25	-17.734375	-38.664410	5.802785	3.364151	
25	-17.733316	-38.671875	5.789271	3.396058	
26	-17.812500	-38.609342	5.847095	3.131122	
26	-17.734375	-38.664410	5.802785	3.364151	
27	-17.656250	-38.741412	5.420424	3.715005	
27	-17.578125	-38.749186	5.095595	3.721476	
28	-17.578125	-38.749186	5.095595	3.721476	
28	-17.556517	-38.750000	5.027679	3.696606	
29	-17.500000	-38.624960	4.819127	3.252695	
29	-17.512839	-38.593750	4.866433	3.119632	
30	-17.656250	-38.518999	5.472971	2.784635	
30	-17.578125	-38.543934	5.124705	2.851286	
31	-17.578125	-38.543934	5.124705	2.851286	
31	-17.512839	-38.593750	4.866433	3.119632	
32	-17.656250	-38.518999	5.472971	2.784635	
32	-17.715742	-38.515625	5.657823	2.841676	
33	-17.734375	-38.492115	5.671426	2.848906	
33	-17.715742	-38.515625	5.657823	2.841676	
34	-17.812500	-38.468662	5.757892	2.905735	
34	-17.734375	-38.492115	5.671426	2.848906	
35	-17.343750	-38.831131	4.844315	3.571220	
35	-17.265625	-38.847354	4.826700	3.551959	
36	-17.265625	-38.847354	4.826700	3.551959	
36	-17.187500	-38.836908	4.816488	3.536356	
37	-17.265625	-38.798936	4.816281	3.531374	
37	-17.187500	-38.826652	4.815685	3.533323	
38	-17.265625	-38.798936	4.816281	3.531374	
38	-17.289061	-38.750000	4.809870	3.502004	
39	-17.347993	-38.828125	4.844790	3.571696	
39	-17.343750	-38.831131	4.844315	3.571220	
40	-17.421875	-38.803858	4.873948	3.599340	
40	-17.347993	-38.828125	4.844790	3.571696	
41	-17.500000	-38.785917	4.947333	3.653882	
41	-17.421875	-38.803858	4.873948	3.599340	
42	-17.343750	-38.732077	4.808963	3.493639	
42	-17.405724	-38.671875	4.802138	3.410418	
43	-17.421875	-38.667999	4.802023	3.402453	
43	-17.405724	-38.671875	4.802138	3.410418	
44	-17.500000	-38.624960	4.819127	3.252695	
44	-17.421875	-38.667999	4.802023	3.402453	
45	-17.343750	-38.732077	4.808963	3.493639	
45	-17.289061	-38.750000	4.809870	3.502004	
46	-14.375000	-35.099002	6.528659	6.984154	
46	-14.323080	-35.078125	6.520082	6.984808	
47	-14.323080	-35.078125	6.520082	6.984808	
47	-14.373415	-35.000000	6.531822	6.961631	
48	-14.459818	-35.078125	6.556957	6.991665	
48	-14.453125	-35.085894	6.555111	6.991032	
49	-14.453125	-35.085894	6.555111	6.991032	
49	-14.375000	-35.099002	6.528659	6.984154	
50	-14.531250	-35.052473	6.600416	7.010817	
50	-14.459818	-35.078125	6.556957	6.991665	
51	-14.609375	-35.004094	6.704784	7.050891	
51	-14.531250	-35.052473	6.600416	7.010817	
52	-14.610999	-35.000000	6.706494	7.051409	
52	-14.609375	-35.004094	6.704784	7.050891	
53	-14.921739	-34.843750	7.238668	6.593135	
53	-14.843750	-34.873117	7.231199	6.618275	
54	-14.786591	-34.921875	7.219387	6.691138	
54	-14.765625	-34.925262	7.216385	6.706943	
55	-14.765625	-34.925262	7.216385	6.706943	
55	-14.687500	-34.981097	7.039830	6.983593	
56	-14.843750	-34.873117	7.231199	6.618275	
56	-14.786591	-34.921875	7.219387	6.691138	
57	-14.765625	-34.792317	7.174398	6.548872	
57	-14.837846	-34.765625	7.215543	6.566548	
58	-14.765625	-34.792317	7.174398	6.548872	
58	-14.687500	-34.843195	7.083188	6.511879	
59	-14.843750	-34.758887	7.217168	6.567086	
59	-14.837846	-34.765625	7.215543	6.566548	
60	-14.966566	-34.765625	7.249632	6.572321	
60	-14.921875	-34.842836	7.238791	6.592754	
61	-14.921875	-34.842836	7.238791	6.592754	
61	-14.921739	-34.843750	7.238668	6.593135	
62	-14.921875	-34.747037	7.242452	6.573065	
62	-14.843750	-34.758887	7.217168	6.567086	
63	-14.966566	-34.765625	7.249632	6.572321	
63	-14.921875	-34.747037	7.242452	6.573065	
64	-14.687500	-34.981097	7.039830	6.983593	
64	-14.610999	-35.000000	6.706494	7.051409	
65	-14.609375	-34.856615	6.782218	6.545894	
65	-14.531250	-34.920569	6.556172	6.839207	
66	-14.609375	-34.856615	6.782218	6.545894	
66	-14.687306	-34.843750	7.083127	6.511859	
67	-14.453125	-34.971645	6.539443	6.935039	
67	-14.522479	-34.921875	6.554487	6.846886	
68	-14.453125	-34.971645	6.539443	6.935039	
68	-14.375000	-34.999577	6.531945	6.961231	
69	-14.531250	-34.920569	6.556172	6.839207	
69	-14.522479	-34.921875	6.554487	6.846886	
70	-14.687500	-34.843195	7.083188	6.511879	
70	-14.687306	-34.843750	7.083127	6.511859	
71	-14.375000	-34.999577	6.531945	6.961231	
71	-14.373415	-35.000000	6.531822	6.961631	
72	-10.071811	-31.328125	6.970265	10.963806	
72	-10.000000	-31.366574	6.902802	10.925167	
73	-10.078125	-31.326521	6.978968	10.968521	
73	-10.071811	-31.328125	6.970265	10.963806	
74	-10.156250	-31.295514	7.104376	11.028615	
74	-10.078125	-31.326521	6.978968	10.968521	
75	-10.233923	-31.250000	7.293767	11.091948	
75	-10.156250	-31.295514	7.104376	11.028615	
76	-10.986770	-30.937500	8.815910	9.921254	
76	-10.937500	-30.955504	8.810804	9.945373	
77	-10.781250	-31.022256	8.787684	10.060070	
