#REFERENCE 3 47.2332780 26.7604953
1.1 13.3336916 -0.0645578 0.000000 0.000000 0.00000 1.2700 0.64 
1.2 14.4856146 -0.5099121 0.000000 0.000000 0.00000 1.2700 -1.10 
1.3 7.8671400 -2.4634753 0.000000 0.000000 0.00000 1.2700 1.29 
B1a 5.8228442 5.9021001 0.000000 0.000000 0.00000 1.7829 1.16 
B1b 5.5159137 5.4532091 0.000000 0.000000 0.00000 1.7829 1.20 
B2a 5.4750706 6.4865015 0.000000 0.000000 0.00000 1.7826 1.67 
B2b 5.1273888 5.9397725 0.000000 0.000000 0.00000 1.7826 1.19 
B3a 5.3238851 5.7097554 0.000000 0.000000 0.00000 1.7826 1.32 
B3b 5.0376465 5.2760158 0.000000 0.000000 0.00000 1.7826 1.23 
B4a 5.5707563 5.9688370 0.000000 0.000000 0.00000 1.7826 1.26 
B4b 5.2533891 5.5052555 0.000000 0.000000 0.00000 1.7826 1.21 
3.1 -4.6870690 3.4180532 0.000000 0.000000 0.00000 2.1350 1.52 
3.2 -4.1334814 8.2724110 0.000000 0.000000 0.00000 2.1350 0.52 
4.1 15.9128677 -10.9643443 0.000000 0.000000 0.00000 6.2000 0.20 
4.3 13.3250474 -3.8587466 0.000000 0.000000 0.00000 6.2000 2.47 
6.1 14.1851440 -8.6334020 0.000000 0.000000 0.00000 1.9993 1.38 
6.2 15.6387682 -12.5195512 0.000000 0.000000 0.00000 1.9993 0.82 
6.3 12.9129183 -10.4288942 0.000000 0.000000 0.00000 1.9993 0.28 
7.2a 3.1184550 -5.3072489 0.000000 0.000000 0.00000 3.3900 1.09 
7.2b 4.3642691 -3.8390990 0.000000 0.000000 0.00000 3.3900 1.80 
7.2c 5.4126690 -4.3282349 0.000000 0.000000 0.00000 3.3900 1.01 
7.2d 4.0426569 -5.7101118 0.000000 0.000000 0.00000 3.3900 1.73 
8.1 10.4302858 -10.0616169 0.000000 0.000000 0.00000 4.3072 1.27 
8.2 12.0588008 -7.4071413 0.000000 0.000000 0.00000 4.3072 1.63 
10.1 3.7556665 -4.9376587 0.000000 0.000000 0.00000 3.3800 1.57 
10.2 2.2791094 -7.6335745 0.000000 0.000000 0.00000 3.3800 1.94 
10.3 4.6275283 -5.5798225 0.000000 0.000000 0.00000 3.3800 1.09 
K1a 3.7534211 -3.0403809 0.000000 0.000000 0.00000 1.6244 1.71 
K1b 3.7083085 -3.4847336 0.000000 0.000000 0.00000 1.6244 1.04 
K1c 3.8239226 -3.3776889 0.000000 0.000000 0.00000 1.6244 1.23 
K2a 3.1356666 -3.2720826 0.000000 0.000000 0.00000 1.6240 1.69 
K2b 3.1098980 -4.2697268 0.000000 0.000000 0.00000 1.6240 1.24 
K2c 3.3373227 -3.4843095 0.000000 0.000000 0.00000 1.6240 1.27 
