#REFERENCE 3 47.2332780 26.7604953
B2b 2.133 5.070 0.209 0.067 64.79 1.901 1.62 21.492 43.210 1.62 0.00
B2a 1.943 5.118 0.142 0.040 72.53 1.901 2.61 -0.176 -0.663 -2.57 5.18
B2a 1.943 5.118 0.142 0.040 72.53 1.901 2.61 20.816 43.472 1.63 0.98
B2a 1.943 5.118 0.142 0.040 72.53 1.901 2.61 -7.432 -28.585 2.61 0.00
B1b 2.480 4.688 0.208 0.066 61.56 1.902 1.64 -0.186 -0.478 -3.03 4.67
B1b 2.480 4.688 0.208 0.066 61.56 1.902 1.64 -10.521 -28.013 2.34 -0.70
B1b 2.480 4.688 0.208 0.066 61.56 1.902 1.64 23.002 42.198 1.64 -0.00
B1a 2.201 4.846 0.152 0.057 71.51 1.902 2.15 -0.170 -0.522 -2.92 5.07
B1a 2.201 4.846 0.152 0.057 71.51 1.902 2.15 21.937 42.766 1.64 0.51
B1a 2.201 4.846 0.152 0.057 71.51 1.902 2.15 -9.129 -28.326 2.15 0.00
I1c 1.763 -1.962 0.188 0.058 151.49 1.923 1.91 -3.731 -40.563 2.56 -0.66
I1c 1.763 -1.962 0.188 0.058 151.49 1.923 1.91 33.553 21.983 2.51 -0.61
I1c 1.763 -1.962 0.188 0.058 151.49 1.923 1.91 -0.013 0.033 -8.58 10.48
I1c 1.763 -1.962 0.188 0.058 151.49 1.923 1.91 32.139 -14.966 2.28 -0.38
I1c 1.763 -1.962 0.188 0.058 151.49 1.923 1.91 -24.568 14.961 1.91 -0.00
I1b 1.466 -1.978 0.215 0.029 155.44 1.923 2.50 -5.818 -40.699 2.42 0.08
I1b 1.466 -1.978 0.215 0.029 155.44 1.923 2.50 32.819 22.591 2.65 -0.15
I1b 1.466 -1.978 0.215 0.029 155.44 1.923 2.50 30.618 25.656 3.00 -0.50
I1b 1.466 -1.978 0.215 0.029 155.44 1.923 2.50 30.961 24.886 2.12 0.39
I1b 1.466 -1.978 0.215 0.029 155.44 1.923 2.50 -0.008 0.033 -8.65 11.16
I1b 1.466 -1.978 0.215 0.029 155.44 1.923 2.50 -24.528 15.727 1.93 0.58
I1b 1.466 -1.978 0.215 0.029 155.44 1.923 2.50 32.334 -13.839 2.50 -0.00
I1a 1.448 -1.973 0.179 0.038 91.63 1.923 2.42 32.325 -13.805 2.51 -0.09
I1a 1.448 -1.973 0.179 0.038 91.63 1.923 2.42 32.754 22.671 2.67 -0.25
I1a 1.448 -1.973 0.179 0.038 91.63 1.923 2.42 30.539 25.743 2.93 -0.51
I1a 1.448 -1.973 0.179 0.038 91.63 1.923 2.42 -24.539 15.757 1.93 0.49
I1a 1.448 -1.973 0.179 0.038 91.63 1.923 2.42 30.976 24.822 2.03 0.39
I1a 1.448 -1.973 0.179 0.038 91.63 1.923 2.42 -0.008 0.033 -8.66 11.08
I1a 1.448 -1.973 0.179 0.038 91.63 1.923 2.42 -5.940 -40.696 2.42 0.00
I2c 1.386 -2.000 0.189 0.056 150.55 1.924 1.93 30.402 25.745 2.94 -1.00
I2c 1.386 -2.000 0.189 0.056 150.55 1.924 1.93 32.649 22.656 2.70 -0.76
I2c 1.386 -2.000 0.189 0.056 150.55 1.924 1.93 -6.353 -40.740 2.40 -0.47
I2c 1.386 -2.000 0.189 0.056 150.55 1.924 1.93 30.931 24.721 2.28 -0.35
I2c 1.386 -2.000 0.189 0.056 150.55 1.924 1.93 -0.007 0.033 -8.65 10.59
I2c 1.386 -2.000 0.189 0.056 150.55 1.924 1.93 32.462 -13.375 2.59 -0.65
I2c 1.386 -2.000 0.189 0.056 150.55 1.924 1.93 -24.468 15.994 1.93 -0.00
I2b 1.074 -2.064 0.211 0.023 157.59 1.924 2.80 -8.331 -40.805 2.35 0.45
I2b 1.074 -2.064 0.211 0.023 157.59 1.924 2.80 29.493 26.313 2.79 0.01
I2b 1.074 -2.064 0.211 0.023 157.59 1.924 2.80 -0.002 0.035 -8.64 11.44
I2b 1.074 -2.064 0.211 0.023 157.59 1.924 2.80 -24.262 16.984 1.98 0.82
I2b 1.074 -2.064 0.211 0.023 157.59 1.924 2.80 32.916 -11.543 2.80 0.00
I2a 1.053 -2.012 0.179 0.040 87.06 1.924 2.36 32.709 -11.917 2.75 -0.39
I2a 1.053 -2.012 0.179 0.040 87.06 1.924 2.36 29.251 26.703 2.73 -0.37
I2a 1.053 -2.012 0.179 0.040 87.06 1.924 2.36 -24.392 16.877 1.98 0.38
I2a 1.053 -2.012 0.179 0.040 87.06 1.924 2.36 -0.002 0.034 -8.69 11.05
I2a 1.053 -2.012 0.179 0.040 87.06 1.924 2.36 -8.476 -40.728 2.36 0.00
3.2 -5.720 5.913 0.138 0.131 48.81 2.051 1.35 -11.456 45.116 1.83 -0.48
3.2 -5.720 5.913 0.138 0.131 48.81 2.051 1.35 2.737 -2.576 -0.79 2.14
3.2 -5.720 5.913 0.138 0.131 48.81 2.051 1.35 15.612 -14.621 1.35 -0.00
3.1 -6.325 5.258 0.234 0.043 116.54 2.051 1.99 2.990 -2.249 -0.87 2.86
3.1 -6.325 5.258 0.234 0.043 116.54 2.051 1.99 16.511 -13.370 1.42 0.57
3.1 -6.325 5.258 0.234 0.043 116.54 2.051 1.99 -15.317 42.972 1.99 -0.00
14.2 -10.225 4.372 0.196 0.087 61.60 2.472 1.41 -37.755 27.086 3.25 -1.83
14.2 -10.225 4.372 0.196 0.087 61.60 2.472 1.41 5.848 -2.519 0.03 1.39
14.2 -10.225 4.372 0.196 0.087 61.60 2.472 1.41 14.912 -7.399 1.41 -0.00
14.1 -10.152 4.336 0.243 0.013 147.46 2.472 3.23 5.719 -2.447 -0.05 3.28
14.1 -10.152 4.336 0.243 0.013 147.46 2.472 3.23 15.111 -7.513 1.41 1.82
14.1 -10.152 4.336 0.243 0.013 147.46 2.472 3.23 -37.586 27.197 3.23 -0.00
K2b 0.663 -13.071 0.216 0.078 89.85 3.290 1.42 -0.509 8.055 0.35 1.08
K2b 0.663 -13.071 0.216 0.078 89.85 3.290 1.42 -3.986 21.327 1.76 -0.34
K2b 0.663 -13.071 0.216 0.078 89.85 3.290 1.42 -11.488 -59.279 1.42 0.00
K2a 1.138 -13.244 0.137 0.093 19.09 3.290 1.73 -9.915 -59.451 1.50 0.22
K2a 1.138 -13.244 0.137 0.093 19.09 3.290 1.73 -0.868 8.550 0.45 1.28
K2a 1.138 -13.244 0.137 0.093 19.09 3.290 1.73 -4.449 20.310 1.73 0.00
K1b 0.437 -12.667 0.217 0.077 87.76 3.290 1.44 -0.291 7.174 0.12 1.31
K1b 0.437 -12.667 0.217 0.077 87.76 3.290 1.44 -4.129 22.430 1.78 -0.34
K1b 0.437 -12.667 0.217 0.077 87.76 3.290 1.44 -12.234 -58.803 1.44 -0.00
K1a 0.898 -12.810 0.122 0.104 19.50 3.290 1.73 -10.704 -58.972 1.48 0.25
K1a 0.898 -12.810 0.122 0.104 19.50 3.290 1.73 -0.602 7.554 0.23 1.49
K1a 0.898 -12.810 0.122 0.104 19.50 3.290 1.73 -4.706 21.534 1.73 0.00
8.3 1.764 -3.009 0.186 0.066 151.63 3.380 1.77 37.888 22.500 2.60 -0.82
8.3 1.764 -3.009 0.186 0.066 151.63 3.380 1.77 -8.455 -47.012 2.17 -0.40
8.3 1.764 -3.009 0.186 0.066 151.63 3.380 1.77 38.342 -10.353 2.73 -0.96
8.3 1.764 -3.009 0.186 0.066 151.63 3.380 1.77 -0.012 0.057 -7.98 9.75
8.3 1.764 -3.009 0.186 0.066 151.63 3.380 1.77 -26.239 18.492 1.77 -0.00
8.2 1.654 -3.442 0.222 0.011 166.79 3.380 3.48 -8.948 -47.559 2.11 1.37
8.2 1.654 -3.442 0.222 0.011 166.79 3.380 3.48 38.812 19.146 2.78 0.69
8.2 1.654 -3.442 0.222 0.011 166.79 3.380 3.48 41.171 6.415 4.26 -0.79
8.2 1.654 -3.442 0.222 0.011 166.79 3.380 3.48 -0.012 0.076 -7.42 10.90
8.2 1.654 -3.442 0.222 0.011 166.79 3.380 3.48 -25.219 19.909 1.86 1.61
8.2 1.654 -3.442 0.222 0.011 166.79 3.380 3.48 41.176 9.132 3.01 0.47
8.2 1.654 -3.442 0.222 0.011 166.79 3.380 3.48 40.020 -4.634 3.48 -0.00
8.1 1.735 -3.871 0.192 0.048 86.03 3.380 2.08 40.339 13.581 3.69 -1.61
8.1 1.735 -3.871 0.192 0.048 86.03 3.380 2.08 40.873 11.574 3.03 -0.96
8.1 1.735 -3.871 0.192 0.048 86.03 3.380 2.08 -0.016 0.105 -6.67 8.75
8.1 1.735 -3.871 0.192 0.048 86.03 3.380 2.08 -24.180 20.757 1.84 0.23
8.1 1.735 -3.871 0.192 0.048 86.03 3.380 2.08 -8.409 -48.147 2.08 -0.00
7.2d 1.460 -3.037 0.200 0.027 23.77 3.390 2.65 38.477 -8.992 2.71 -0.06
7.2d 1.460 -3.037 0.200 0.027 23.77 3.390 2.65 -10.150 -46.977 2.14 0.51
7.2d 1.460 -3.037 0.200 0.027 23.77 3.390 2.65 -26.208 19.280 1.92 0.73
7.2d 1.460 -3.037 0.200 0.027 23.77 3.390 2.65 -0.007 0.057 -8.02 10.67
7.2d 1.460 -3.037 0.200 0.027 23.77 3.390 2.65 37.226 23.168 2.65 -0.00
7.2c 2.297 -2.289 0.188 0.067 151.28 3.390 1.74 -4.833 -46.131 2.61 -0.87
7.2c 2.297 -2.289 0.188 0.067 151.28 3.390 1.74 37.266 26.151 2.48 -0.75
7.2c 2.297 -2.289 0.188 0.067 151.28 3.390 1.74 -0.019 0.037 -8.51 10.25
7.2c 2.297 -2.289 0.188 0.067 151.28 3.390 1.74 35.272 -17.916 2.24 -0.50
7.2c 2.297 -2.289 0.188 0.067 151.28 3.390 1.74 -27.512 15.871 1.74 -0.00
7.2b 2.086 -3.140 0.188 0.038 91.21 3.390 2.37 38.792 -10.267 2.82 -0.45
7.2b 2.086 -3.140 0.188 0.038 91.21 3.390 2.37 38.959 20.668 2.61 -0.24
7.2b 2.086 -3.140 0.188 0.038 91.21 3.390 2.37 -0.019 0.064 -7.70 10.07
7.2b 2.086 -3.140 0.188 0.038 91.21 3.390 2.37 -25.918 18.153 1.67 0.70
7.2b 2.086 -3.140 0.188 0.038 91.21 3.390 2.37 -6.580 -47.233 2.37 -0.00
7.2a 2.273 -3.013 0.225 0.021 159.19 3.390 2.79 -4.784 -47.092 2.67 0.12
7.2a 2.273 -3.013 0.225 0.021 159.19 3.390 2.79 39.047 21.201 2.55 0.24
7.2a 2.273 -3.013 0.225 0.021 159.19 3.390 2.79 -0.022 0.059 -7.78 10.57
7.2a 2.273 -3.013 0.225 0.021 159.19 3.390 2.79 -26.121 17.494 1.55 1.24
7.2a 2.273 -3.013 0.225 0.021 159.19 3.390 2.79 38.197 -12.367 2.79 -0.00
6.3 9.545 -8.027 0.215 0.085 55.48 3.835 1.34 28.557 -42.903 2.14 -0.80
6.3 9.545 -8.027 0.215 0.085 55.48 3.835 1.34 -5.997 4.833 0.51 0.83
6.3 9.545 -8.027 0.215 0.085 55.48 3.835 1.34 -13.555 10.072 1.34 -0.00
6.2 9.412 -8.126 0.416 0.098 52.49 3.835 0.46 27.676 -43.646 2.12 -1.65
6.2 9.412 -8.126 0.416 0.098 52.49 3.835 0.46 -13.577 10.309 1.32 -0.85
6.2 9.412 -8.126 0.416 0.098 52.49 3.835 0.46 -5.844 4.837 0.46 0.00
6.1 9.575 -7.972 0.246 0.035 131.72 3.835 2.15 -6.001 4.789 0.50 1.65
6.1 9.575 -7.972 0.246 0.035 131.72 3.835 2.15 -13.612 10.022 1.34 0.81
6.1 9.575 -7.972 0.246 0.035 131.72 3.835 2.15 28.859 -42.607 2.15 0.00
15.2 7.945 6.274 0.225 0.085 45.42 5.370 1.29 -2.849 -2.502 -0.98 2.27
15.2 7.945 6.274 0.225 0.085 45.42 5.370 1.29 -25.800 -13.223 1.98 -0.69
15.2 7.945 6.274 0.225 0.085 45.42 5.370 1.29 38.921 46.071 1.29 0.00
15.1 8.371 6.161 0.145 0.075 19.65 5.370 1.89 -3.152 -2.567 -0.91 2.80
15.1 8.371 6.161 0.145 0.075 19.65 5.370 1.89 39.884 45.451 1.28 0.61
15.1 8.371 6.161 0.145 0.075 19.65 5.370 1.89 -25.534 -12.177 1.89 0.00
12.2 -0.011 -8.444 0.204 0.075 78.39 5.560 1.52 0.254 2.097 -1.95 3.47
12.2 -0.011 -8.444 0.204 0.075 78.39 5.560 1.52 -13.114 29.910 2.42 -0.90
12.2 -0.011 -8.444 0.204 0.075 78.39 5.560 1.52 -16.551 -55.959 1.52 -0.00
12.1 0.167 -8.272 0.159 0.046 122.75 5.560 2.33 0.207 1.972 -2.00 4.33
12.1 0.167 -8.272 0.159 0.046 122.75 5.560 2.33 -16.042 -55.806 1.55 0.78
12.1 0.167 -8.272 0.159 0.046 122.75 5.560 2.33 -14.295 29.267 2.33 -0.00
D1c 10.001 -7.531 0.504 0.141 55.27 6.200 -0.14 31.494 -42.133 2.31 -2.45
D1c 10.001 -7.531 0.504 0.141 55.27 6.200 -0.14 -16.265 10.852 1.20 -1.34
D1c 10.001 -7.531 0.504 0.141 55.27 6.200 -0.14 -5.111 3.721 -0.14 -0.00
D1b 10.105 -7.050 0.250 0.024 136.05 6.200 2.57 -4.975 3.362 -0.25 2.81
D1b 10.105 -7.050 0.250 0.024 136.05 6.200 2.57 -16.928 10.558 1.22 1.35
D1b 10.105 -7.050 0.250 0.024 136.05 6.200 2.57 34.279 -38.978 2.57 0.00
D1a 10.222 -7.281 0.194 0.105 57.65 6.200 1.22 33.854 -39.767 2.48 -1.27
D1a 10.222 -7.281 0.194 0.105 57.65 6.200 1.22 -5.268 3.629 -0.11 1.33
D1a 10.222 -7.281 0.194 0.105 57.65 6.200 1.22 -16.397 10.432 1.22 0.00
13.2 2.203 -1.112 0.191 0.035 84.93 7.649 2.42 34.862 -22.243 1.80 0.61
13.2 2.203 -1.112 0.191 0.035 84.93 7.649 2.42 -32.649 12.911 1.70 0.71
13.2 2.203 -1.112 0.191 0.035 84.93 7.649 2.42 35.089 36.351 2.01 0.40
13.2 2.203 -1.112 0.191 0.035 84.93 7.649 2.42 -0.013 0.014 -9.47 11.89
13.2 2.203 -1.112 0.191 0.035 84.93 7.649 2.42 -9.646 -48.158 2.42 -0.00
13.1 2.204 -0.864 0.227 0.044 147.59 7.649 1.98 -9.767 -47.824 2.44 -0.46
13.1 2.204 -0.864 0.227 0.044 147.59 7.649 1.98 34.600 37.159 1.97 0.02
13.1 2.204 -0.864 0.227 0.044 147.59 7.649 1.98 -0.013 0.011 -9.55 11.53
13.1 2.204 -0.864 0.227 0.044 147.59 7.649 1.98 -33.054 12.069 1.70 0.28
13.1 2.204 -0.864 0.227 0.044 147.59 7.649 1.98 34.153 -23.091 1.98 0.00
