#REFERENCE 3 47.2332780 26.7604953
81   -5.88   12.83   0.11   0.07 -67.260    0.50   0.049   0.329    0.6 0.356  19.61 47 48    0.5
81  -36.17    2.66   0.10   0.07 -28.400    0.39   0.049   0.326    0.6 0.356  19.63 48 49    0.5
81  -68.91   -1.60   0.14   0.06  79.950    0.66   0.048   0.319    0.6 0.356  19.68 49 50    0.5
81    0.91    1.24   0.09   0.06  33.790    0.40   0.046   0.307    0.6 0.356  19.76 50 51    0.5
81    1.02    0.92   0.07   0.06  57.400    0.17   0.046   0.305    0.6 0.356  19.78 51 52    0.5
81   10.62   33.36   0.08   0.06  50.080    0.31   0.045   0.299    0.5 0.356  19.82 52 53    0.5
81   15.46  -67.37   0.09   0.06 -52.710    0.40   0.045   0.297    0.5 0.356  19.84 53 54    0.5
81   -2.89   -5.51   0.07   0.06 -24.180    0.13   0.044   0.296    0.5 0.356  19.84 54 55    0.5
81  -16.78   15.18   0.08   0.06 -62.380    0.32   0.044   0.295    0.5 0.356  19.85 55 56    0.5
81  -16.94   -0.91   0.08   0.06 -60.660    0.33   0.043   0.285    0.5 0.356  19.92 56 57    0.5
81  -18.56  -50.69   0.11   0.06  53.310    0.61   0.042   0.279    0.5 0.356  19.97 57 58    0.4
81   65.74  -21.86   0.06   0.05  79.590    0.14   0.040   0.268    0.5 0.356  20.06 58 59    0.4
81   -2.52   -4.88   0.06   0.05 -34.620    0.11   0.040   0.264    0.5 0.356  20.10 59 60    0.4
81   34.95  -19.71   0.07   0.05 -42.330    0.34   0.039   0.263    0.5 0.356  20.10 60 61    0.4
81   31.21   22.98   0.25   0.05  70.000    0.92   0.039   0.261    0.5 0.356  20.12 61 62    0.4
81  -14.64  -34.92   0.06   0.05  33.930    0.16   0.039   0.259    0.5 0.356  20.13 62 63    0.4
81  -32.72  -40.63   0.07   0.05  52.350    0.31   0.039   0.258    0.5 0.356  20.14 63 64    0.4
81    5.65    0.10   0.06   0.05 -53.400    0.22   0.038   0.256    0.5 0.356  20.16 64 65    0.4
81   18.04   29.22   0.06   0.05 -16.590    0.19   0.038   0.252    0.5 0.356  20.20 65 66    0.4
