#REFERENCE 3 47.2332780 26.7604953
81  -68.91   -1.60  10.27   4.64  79.950    0.66   0.174  23.188    1.1 0.356  19.68 49 49    1.4
81    0.91    1.24   6.82   4.46  33.790    0.40   0.167  22.287    1.1 0.356  19.76 50 50    1.4
81    1.02    0.92   5.26   4.43  57.400    0.17   0.166  22.148    1.1 0.356  19.78 51 51    1.4
81   10.62   33.36   5.99   4.35  50.080    0.31   0.163  21.711    1.0 0.356  19.82 52 52    1.4
81   15.46  -67.37   6.63   4.32 -52.710    0.40   0.162  21.573    1.0 0.356  19.84 53 53    1.4
81   -2.89   -5.51   4.92   4.30 -24.180    0.13   0.161  21.498    1.0 0.356  19.84 54 54    1.4
81  -16.78   15.18   5.95   4.29 -62.380    0.32   0.161  21.438    1.0 0.356  19.85 55 55    1.4
81  -16.94   -0.91   5.87   4.15 -60.660    0.33   0.155  20.730    1.0 0.356  19.92 56 56    1.4
81  -18.56  -50.69   8.22   4.05  53.310    0.61   0.152  20.235    1.0 0.356  19.97 57 57    1.3
81   65.74  -21.86   4.46   3.89  79.590    0.14   0.146  19.429    1.0 0.356  20.06 58 58    1.3
81   -2.52   -4.88   4.28   3.83 -34.620    0.11   0.144  19.135    1.0 0.356  20.10 59 59    1.3
81   34.95  -19.71   5.43   3.83 -42.330    0.34   0.143  19.106    1.0 0.356  20.10 60 60    1.3
81   31.21   22.98  41.60   3.79  85.580    0.98   0.142  18.922    1.0 0.356  20.12 61 61    1.3
81  -14.64  -34.92   4.45   3.77  33.930    0.16   0.141  18.822    1.0 0.356  20.13 62 62    1.3
81  -32.72  -40.63   5.17   3.75  52.350    0.31   0.140  18.713    1.0 0.356  20.14 63 63    1.3
81    5.65    0.10   4.64   3.73 -53.400    0.22   0.140  18.615    1.0 0.356  20.16 64 64    1.3
81   18.04   29.22   4.43   3.66 -16.590    0.19   0.137  18.271    1.0 0.356  20.20 65 65    1.3
81  -11.47   30.48   4.43   3.65  84.220    0.19   0.137  18.253    1.0 0.356  20.20 66 66    1.3
81  -53.08   -2.95   3.99   3.65  83.740    0.09   0.137  18.240    1.0 0.356  20.20 67 67    1.3
81  -18.79   18.51   3.78   3.49 -68.250    0.08   0.131  17.423    0.9 0.356  20.30 68 68    1.2
81   39.18   10.55   4.27   3.49 -80.970    0.20   0.131  17.415    0.9 0.356  20.30 69 69    1.2
81   15.07  -12.48   3.58   3.43 -68.620    0.04   0.129  17.134    0.9 0.356  20.34 70 70    1.2
81   44.18  -12.44   5.87   3.39  35.460    0.50   0.127  16.941    0.9 0.356  20.36 71 71    1.2
81  -50.88   -1.98   4.26   3.38  43.590    0.23   0.126  16.862    0.9 0.356  20.37 72 72    1.2
81   32.27  -56.61   5.45   3.33 -42.470    0.46   0.125  16.627    0.9 0.356  20.40 73 73    1.2
81   30.75   45.45   3.37   3.31  61.820    0.02   0.124  16.521    0.9 0.356  20.41 74 74    1.2
81  -15.31   -3.97   4.07   3.24 -58.490    0.22   0.121  16.180    0.9 0.356  20.46 75 75    1.2
81  -27.94   17.86   3.93   3.22  80.720    0.20   0.121  16.100    0.9 0.356  20.47 76 76    1.2
81   15.20   39.48   4.37   3.08 -44.420    0.34   0.115  15.361    0.9 0.356  20.57 77 77    1.1
81   56.04  -40.76   6.56   3.06  29.390    0.64   0.115  15.270    0.9 0.356  20.59 78 78    1.1
81  -28.02   26.12   3.81   3.06 -83.990    0.22   0.114  15.266    0.9 0.356  20.59 79 79    1.1
81    2.43    0.35   5.36   2.99  -0.540    0.53   0.112  14.942    0.9 0.356  20.63 80 80    1.1
81   -7.24   -6.47   3.18   2.98  72.040    0.06   0.112  14.905    0.9 0.356  20.64 81 81    1.1
81   53.28  -34.91   3.64   2.94 -72.100    0.21   0.110  14.659    0.9 0.356  20.67 82 82    1.1
81   52.52  -24.16   3.64   2.93 -51.940    0.21   0.110  14.655    0.9 0.356  20.68 83 83    1.1
81    3.51   22.06   3.68   2.92  89.400    0.23   0.109  14.588    0.9 0.356  20.69 84 84    1.1
