1 -936617.992246 -7.593389 -10.031340 0.762377 59.786530 14.116701 572.968853 2.970803 141.168567 70.186199 0.242510 65.193730 2.151154 1.860847 3.302114 1.916971 2.134109 7.463892 19.772431 192.359962 3.266481 0.000000
1 -932717.805872 6.194486 10.562460 0.406483 159.262485 34.047025 965.322906 2.893381 147.538335 8.688621 0.055698 83.987357 1.902937 1.871696 2.089244 2.210481 2.294741 7.098214 18.532438 12.708886 3.924728 0.000000
1 -1093781.340035 6.565170 -2.995776 0.008561 19.639091 24.338706 1707.736835 3.961200 925.767857 61.674219 0.312233 135.616408 2.433595 2.595810 4.636565 1.531005 2.497275 7.050571 17.526176 192.098223 3.215307 0.000000
1 -931408.513855 -10.627092 -3.665364 0.615992 149.844466 8.192343 1738.155370 1.746148 453.786674 38.341276 0.426008 68.664914 2.174535 1.511717 4.229384 2.390539 1.801780 7.444619 4.630482 29.407012 3.594110 0.000000
1 -518879.506290 7.215601 -4.760716 0.232734 59.444885 23.895732 1653.598836 0.498756 441.977437 24.382934 0.222478 129.462986 2.396498 1.729850 4.906249 2.852307 1.826683 6.868739 9.870056 47.498625 2.505180 0.000000
1 -969735.513715 -4.768081 -5.934721 0.257622 3.497710 29.761255 960.739821 3.695049 374.224148 34.294726 0.286808 10.913734 2.465240 1.697677 2.461139 2.118148 2.413647 7.436712 1.724146 66.994368 3.217655 0.000000
1 -398013.774687 -5.019711 10.821030 0.695439 177.277961 22.600059 1812.549310 4.897236 414.196636 81.246261 0.097687 65.610728 2.654757 2.794776 4.384839 1.630300 2.197755 7.310998 16.437009 163.897386 2.799594 0.000000
1 -577810.088866 -9.698423 6.139254 0.593762 142.579295 18.994987 1779.842121 2.654514 335.810627 96.420526 0.232729 78.062832 1.961075 2.010168 3.578161 1.973111 2.226794 6.828881 16.340353 79.197804 3.907301 0.000000
1 -1036171.162017 -10.164445 -3.143676 0.601782 74.598777 3.322944 1819.246134 3.614240 640.123718 67.584993 0.303786 162.486948 2.228741 2.488960 4.384630 1.483806 1.863907 6.905204 1.924841 133.370761 3.593126 0.000000
1 -933585.648282 -4.622180 7.226347 0.741295 98.054058 15.426738 611.624077 0.668983 221.324113 80.294817 0.143183 70.105360 2.428251 2.287055 4.077006 2.043847 2.233554 7.771720 9.041838 12.097311 3.055653 0.000000
1 -944200.514497 10.306604 11.030356 0.034442 152.021188 38.604732 606.128935 1.532459 482.445773 40.068248 0.181439 22.677802 1.762324 2.203724 3.261619 1.612610 2.090694 6.882687 7.445817 80.055792 3.580221 -0.848317
1 -978229.441224 -2.994662 0.825042 0.170615 16.454418 17.731884 1973.343608 2.646184 193.412934 25.575561 0.295944 113.997993 2.224360 2.608734 4.255882 1.877625 2.382881 7.766287 6.029674 106.743816 2.764049 -0.848317
