#Nsample
#ln(Lhood)
#O1 : x (arcsec)
#O1 : y (arcsec)
#O1 : emass
#O1 : theta (deg)
#O1 : rc (arcsec)
#O1 : sigma (km/s)
#O2 : rc (arcsec)
#O2 : sigma (km/s)
#O2 : rcut (arcsec)
#O3 : gamma
#O3 : theta (deg)
#Redshift of B1b
#Redshift of 3.2
#Redshift of 6.3
#Redshift of I1c
#Redshift of 10.1b
#Redshift of 13.2
#Pot0 rcut (arcsec)
#Pot0 sigma (km/s)
#Pot0 rcut_slope
#Chi2
1 -181.236604 -1.858901 0.198068 0.164501 176.202934 34.890867 1237.806940 4.657993 867.416283 61.547315 0.103499 52.522142 1.854332 2.021749 3.671159 1.890396 1.818211 7.052811 17.760450 125.976713 3.133604 475.715107
1 -180.163192 -1.803948 0.070649 0.172683 176.409219 35.118455 1242.948719 4.600037 867.372427 61.790040 0.103747 51.740444 1.842528 2.041815 3.693661 1.879835 1.821013 7.054205 16.925790 122.426889 3.204484 473.568282
1 -183.138984 -2.061110 0.371222 0.171185 172.959152 34.603463 1241.826046 4.555732 864.210411 62.155384 0.098221 52.562563 1.836137 1.994669 3.777906 1.884990 1.808684 7.077066 17.485698 121.888311 3.000646 479.519867
1 -180.634297 -1.922934 0.198526 0.166766 176.175754 34.277685 1230.822069 4.524574 865.524331 63.119158 0.105172 52.399779 1.852537 2.033497 3.705330 1.882693 1.801587 7.052194 17.327841 122.427450 3.073738 474.510491
1 -179.826886 -1.850375 0.190886 0.164344 176.806098 35.824064 1253.876636 4.759879 867.960044 60.007970 0.103397 52.072290 1.852699 2.058682 3.651715 1.884412 1.827540 7.087550 17.683918 122.469465 3.263274 472.895669
1 -180.802167 -2.029997 0.223225 0.176078 176.938052 36.321928 1254.206405 4.781053 873.960290 60.878377 0.104583 51.345425 1.855675 2.043234 3.635586 1.885613 1.820028 7.094960 16.895450 119.517742 3.291896 474.846233
1 -182.330373 -1.945351 0.158003 0.171337 178.895910 36.455896 1252.868322 4.809310 876.304678 59.812810 0.107423 51.480156 1.858538 2.043112 3.621964 1.885639 1.837544 7.072125 17.037740 122.501621 3.323916 477.902644
1 -186.821376 -2.089008 0.137685 0.180502 176.103408 36.311019 1245.970981 4.811872 885.941014 59.711852 0.104951 51.382517 1.864213 2.103805 3.572499 1.872623 1.810529 7.165004 17.040295 116.248264 3.217154 486.884650
1 -183.046039 -1.720979 0.096355 0.165053 178.973660 34.166545 1226.492726 4.500743 864.593067 63.465677 0.110053 52.325097 1.853026 2.015511 3.685537 1.887748 1.818649 6.988321 17.159285 126.870176 3.143287 479.333977
1 -179.564819 -1.795947 0.247522 0.167394 175.547124 35.007537 1242.396001 4.635475 864.055338 61.996204 0.102434 52.300152 1.846602 2.037843 3.685192 1.886089 1.815007 7.061075 17.645144 124.142631 3.167229 472.371537
2 -187.131405 -1.595826 0.296406 0.145566 176.498673 33.239234 1230.517867 4.394249 847.626525 64.371724 0.105908 53.809417 1.848952 2.085252 3.697553 1.878583 1.793245 7.019070 18.423619 125.047175 3.089557 487.504709
2 -181.858748 -2.018253 0.282957 0.175966 176.684704 36.844545 1260.848615 4.843227 870.809579 60.675571 0.102893 51.317932 1.853915 2.043521 3.625078 1.896499 1.828856 7.083891 16.965210 122.439573 3.368854 476.959395
2 -182.518909 -2.034392 0.030476 0.192651 176.282020 37.343264 1257.236329 4.924062 889.102973 58.479603 0.102240 50.385165 1.851867 1.987836 3.630548 1.887921 1.845454 7.102261 16.193317 120.848277 3.319560 478.279717
2 -177.858375 -1.828269 0.156980 0.172361 177.717076 35.943485 1247.095253 4.817573 873.884801 60.289813 0.105306 51.598661 1.859864 2.022683 3.603228 1.894927 1.826797 7.070894 17.415514 124.849173 3.280470 468.958648
2 -178.405643 -1.883823 0.260528 0.165978 176.769242 35.157366 1243.814950 4.700707 868.959823 60.393545 0.104838 52.189157 1.852624 2.026731 3.688912 1.882791 1.823019 7.076748 17.793343 122.932194 3.149506 470.053185
2 -182.765493 -1.776007 -0.013356 0.188389 177.394447 37.099329 1254.229547 4.885873 881.362571 59.516427 0.103285 50.467330 1.845132 1.995818 3.634227 1.894506 1.856805 7.048324 16.395790 127.373430 3.384567 478.772884
2 -179.926685 -1.967178 0.379046 0.176602 174.343988 36.887657 1262.843311 4.936083 876.284714 58.851618 0.098508 51.706497 1.851195 2.011065 3.649550 1.888573 1.832742 7.125341 17.601892 121.612657 3.259447 473.095268
2 -180.987066 -1.827521 0.136304 0.178684 176.177867 37.256174 1264.707554 4.905808 874.385797 59.728816 0.101111 51.073446 1.851700 2.055452 3.584224 1.894159 1.833150 7.101782 16.914837 122.768916 3.426716 475.216031
2 -179.352581 -1.869777 0.035524 0.178735 176.770636 36.644296 1257.315986 4.846114 877.036839 58.952019 0.102917 51.028271 1.851305 2.043219 3.623616 1.882073 1.836734 7.096524 16.812960 121.738356 3.343897 471.947061
2 -182.948520 -2.210762 0.278798 0.182833 174.895444 37.332164 1259.770847 4.980046 887.006150 58.366688 0.100066 51.363150 1.864612 2.001924 3.596362 1.898473 1.826406 7.139453 17.029671 119.210010 3.285283 479.138938
3 -181.797140 -2.006921 0.235743 0.178460 177.107090 35.998571 1248.008648 4.639016 870.801925 63.005469 0.104876 51.341536 1.846773 2.033013 3.670939 1.890690 1.820395 7.041773 16.453436 121.754863 3.268843 476.836179
3 -179.279540 -1.772686 0.162272 0.171540 178.286572 35.758821 1246.422220 4.776153 872.656765 60.194420 0.106546 51.673375 1.849379 2.001986 3.666200 1.896425 1.835749 7.063129 17.568122 125.573423 3.207293 471.800979
3 -179.109747 -2.164535 0.219390 0.175765 177.428792 35.954509 1248.875494 4.637560 868.921210 62.686092 0.105677 51.233849 1.845457 2.048372 3.705829 1.886108 1.820074 7.037532 16.423495 121.929697 3.305092 471.461392
3 -179.798987 -1.838634 0.024158 0.176119 175.913372 36.369797 1249.053161 4.908336 881.644621 58.882534 0.101587 51.761364 1.860900 2.039114 3.550034 1.876028 1.830918 7.086111 17.071594 124.349274 3.349561 472.839871
3 -181.444858 -1.968643 -0.077147 0.186054 178.125281 37.177410 1257.493117 4.923278 883.805945 59.003051 0.105719 50.383753 1.859288 2.049566 3.562508 1.875318 1.837262 7.092355 16.161829 120.985706 3.451990 476.131614
3 -179.612118 -1.807948 0.065586 0.169479 176.939832 34.909438 1236.223993 4.596590 866.342978 62.833881 0.104881 52.089913 1.848405 2.053026 3.653065 1.867332 1.821564 7.004873 16.821729 126.336220 3.273749 472.466134
3 -182.048603 -1.849100 -0.172333 0.180928 178.474920 36.530515 1249.336249 4.906188 884.227051 58.266395 0.106973 50.864804 1.869586 2.041646 3.526267 1.885886 1.832267 7.093463 16.654923 122.427359 3.389136 477.339103
3 -178.324523 -2.382231 0.117720 0.197649 175.091471 37.446384 1251.878589 4.649053 880.874023 64.277389 0.100260 50.221976 1.842230 2.039803 3.650987 1.888818 1.829520 7.003931 14.493418 122.136021 3.463587 469.890944
3 -179.828834 -1.730800 0.142108 0.161540 179.263794 34.446760 1237.517941 4.639533 863.056174 61.224725 0.108863 52.340833 1.851990 2.032863 3.690232 1.879411 1.825554 7.031739 17.859596 126.413203 3.173390 472.899567
3 -177.426307 -2.135323 0.249791 0.181874 174.611097 36.928700 1257.708891 4.874859 882.237343 59.143621 0.099913 51.377316 1.855402 2.025104 3.630103 1.888396 1.828765 7.114252 16.787255 119.725992 3.296571 468.094513
4 -183.191397 -2.001332 -0.006949 0.189196 176.906127 36.339360 1245.621917 4.583507 873.170231 64.374158 0.103747 50.585479 1.845713 2.058282 3.613777 1.872897 1.825850 6.986915 15.106820 124.154109 3.439281 479.624693
4 -179.083915 -1.700960 0.175861 0.164913 176.648547 35.073034 1240.959914 4.741556 869.461899 60.448495 0.104388 52.371570 1.853329 2.041492 3.624495 1.873235 1.820613 7.065748 17.893579 124.817442 3.208955 471.409728
4 -181.698677 -2.178772 0.180607 0.192682 174.269514 37.358839 1256.456774 4.774086 878.436621 62.197114 0.097943 50.674749 1.836501 2.031889 3.651860 1.868433 1.840127 7.019700 15.450320 124.775219 3.448638 476.639252
4 -178.726227 -2.066934 0.130564 0.193088 177.007060 38.195932 1265.485009 4.976845 886.762099 59.594960 0.102795 50.035730 1.844791 2.013421 3.603443 1.894503 1.847375 7.093001 16.140831 121.998884 3.447213 470.694353
4 -185.259941 -2.525898 -0.071090 0.218912 175.499456 39.369289 1266.730544 4.755291 891.556918 63.726635 0.099927 48.195153 1.840352 2.043969 3.598962 1.887928 1.841793 7.016442 12.927375 119.173994 3.668957 483.761781
4 -177.496945 -1.951369 0.296119 0.164600 177.241153 35.220195 1244.209440 4.713694 866.664656 61.186295 0.104669 52.252081 1.846772 2.030291 3.706914 1.883217 1.823363 7.046521 17.804989 125.384785 3.199355 468.235788
4 -181.510774 -2.073237 -0.244577 0.202986 175.969306 38.234603 1256.364074 4.950741 894.987559 59.722974 0.100871 49.803735 1.860567 2.035550 3.498397 1.886299 1.844627 7.060490 14.867883 123.001026 3.574475 476.263447
4 -179.874402 -2.417299 0.046599 0.208709 174.993043 38.640102 1262.870692 4.768483 888.768842 62.729363 0.099176 49.256112 1.842027 2.028522 3.629484 1.892481 1.839980 7.036181 13.997648 119.846358 3.539754 472.990702
4 -179.237003 -2.023551 0.335540 0.169524 174.740629 35.620424 1244.957289 4.699231 872.037653 61.688953 0.101591 52.406721 1.850490 2.032815 3.675003 1.891899 1.812618 7.077178 17.374972 121.316725 3.182947 471.715904
4 -181.239360 -1.627803 0.180824 0.163057 176.696975 35.625245 1250.390974 4.952392 875.213601 57.004100 0.103848 52.483038 1.859897 2.027724 3.589966 1.876263 1.832208 7.126266 18.587858 124.414507 3.217720 475.720618
5 -177.143739 -2.063942 0.277592 0.172005 175.375816 35.540495 1250.378100 4.742183 864.564120 61.324826 0.100507 51.902836 1.844478 2.051808 3.677204 1.873983 1.817744 7.030172 17.340820 125.601564 3.311156 467.529377
5 -179.533310 -1.884015 0.015911 0.173076 179.123594 35.714634 1241.727535 4.694513 872.740762 61.929798 0.108322 51.349967 1.856709 2.043980 3.625092 1.886191 1.824086 7.035291 16.658658 124.327146 3.343137 472.308518
5 -179.485868 -2.070138 0.206646 0.168340 177.976180 35.148912 1243.808201 4.727042 861.691719 62.659950 0.105423 51.709632 1.850272 2.063749 3.658480 1.893629 1.800759 7.010439 17.670667 126.225479 3.334567 472.213634
5 -176.790688 -2.041342 0.088918 0.190180 178.177367 37.501885 1261.578030 4.924257 877.419776 61.046776 0.104128 49.984698 1.843377 2.036008 3.599908 1.890996 1.835466 7.042109 16.368991 125.011347 3.490730 466.823275
5 -177.857665 -2.013107 0.144730 0.185354 175.924537 37.107775 1258.465034 4.847524 879.130728 60.234344 0.101690 50.818102 1.847515 2.031936 3.607686 1.885332 1.832315 7.082945 16.369448 121.780743 3.377443 468.957228
5 -181.583377 -1.818734 0.149717 0.164904 176.924475 34.351108 1235.393131 4.621643 860.261232 63.045823 0.104683 52.516469 1.855254 2.065283 3.632406 1.885576 1.800767 7.007072 17.655533 126.157092 3.251680 476.408653
5 -179.335448 -1.855237 0.087241 0.176022 175.622902 36.591497 1250.892285 4.972585 886.372526 57.646489 0.101845 51.839829 1.861398 2.020707 3.565643 1.888258 1.830443 7.128088 17.562903 122.284434 3.282871 471.912794
5 -180.486698 -2.272295 0.270682 0.186043 175.189558 37.110980 1253.776954 4.696731 880.035884 62.125564 0.101549 51.058705 1.842121 2.014546 3.711800 1.891049 1.837548 7.061515 15.654960 120.296910 3.308317 474.215293
5 -179.490969 -2.022606 0.324707 0.167640 174.478037 35.242230 1243.244619 4.692253 867.780099 61.965967 0.100446 52.541199 1.847269 2.040457 3.682137 1.881456 1.811770 7.046118 17.587139 124.245178 3.207252 472.223837
5 -183.931083 -1.810749 0.305537 0.167633 177.307207 36.067809 1255.617562 4.918595 872.450241 58.976022 0.104206 51.858933 1.851619 2.029996 3.623821 1.892281 1.825691 7.102518 18.277962 123.863865 3.264605 481.104064
6 -175.211009 -2.104985 0.238841 0.181453 176.743818 36.659208 1259.992868 4.993741 870.954533 59.876087 0.100667 50.689885 1.855559 2.059615 3.536987 1.883585 1.797936 7.045032 17.737140 126.081692 3.442539 463.663915
6 -178.386381 -2.000968 0.207567 0.172247 176.819554 34.894300 1241.416703 4.541888 859.230644 64.357134 0.103657 51.513221 1.844894 2.069737 3.680706 1.874616 1.805101 6.992112 16.592031 124.912680 3.315415 470.014660
6 -174.429432 -2.134185 0.334695 0.178518 175.325000 36.127334 1255.507565 4.895523 867.774674 60.852506 0.099042 51.262454 1.846188 2.054266 3.619826 1.886237 1.801611 7.039237 17.729363 125.535597 3.359927 462.100763
6 -179.489772 -1.756625 0.184756 0.163259 179.637235 35.190269 1251.452273 4.792060 860.776413 60.032542 0.106936 51.709513 1.858920 2.073712 3.613443 1.874889 1.822203 7.038625 17.818265 126.901309 3.362076 472.221443
6 -174.418270 -1.959120 0.154257 0.172288 177.393751 36.072631 1250.821702 4.904015 873.459728 59.559712 0.103507 51.603486 1.857572 2.047492 3.597732 1.888019 1.818682 7.059737 17.781478 125.948374 3.346888 462.078437
6 -177.628594 -1.840349 0.100587 0.177542 177.829200 35.343211 1231.570644 4.796863 874.839440 62.390651 0.106022 51.689892 1.863250 2.035959 3.548450 1.895453 1.796813 6.995020 17.802037 127.472991 3.306342 468.499085
6 -178.275496 -1.816512 0.365612 0.165170 175.054168 34.895226 1242.325650 4.779620 868.878145 59.906091 0.101367 52.724936 1.849448 2.031995 3.673191 1.889241 1.816474 7.069638 18.381623 124.490959 3.161096 469.792891
6 -181.182972 -2.527646 0.039490 0.210834 176.263757 38.723173 1257.016349 4.818092 887.599892 65.155059 0.101146 48.972192 1.843337 2.022223 3.577914 1.903892 1.812157 6.995836 14.644453 122.512680 3.546220 475.607842
6 -181.993374 -2.145579 0.362442 0.176735 176.838900 35.296458 1241.436535 4.546950 857.828751 67.005875 0.103651 51.266381 1.836827 2.059442 3.700972 1.894642 1.795719 6.948197 16.750757 126.568244 3.315449 477.228646
6 -178.011682 -1.821003 0.392459 0.153221 178.824323 33.956482 1239.576501 4.649572 851.793720 62.385551 0.107309 52.759145 1.847895 2.070369 3.720980 1.888393 1.808546 7.002041 18.391124 127.327904 3.231251 469.265262
7 -175.858451 -1.956897 0.119437 0.189714 175.082965 36.405239 1246.299439 4.960676 879.688965 60.497723 0.099070 50.979809 1.866283 2.041199 3.457326 1.882431 1.786669 7.031031 17.786684 125.763794 3.390589 464.958800
7 -183.047849 -2.001280 0.364668 0.176604 174.815240 34.305885 1235.761447 4.558918 857.492441 64.910296 0.100192 51.591469 1.847302 2.067076 3.638725 1.871330 1.774618 6.975348 17.274842 124.042542 3.264762 479.337596
7 -177.013608 -2.083662 0.369193 0.183343 175.446134 36.421996 1250.775209 4.920353 874.279040 61.729553 0.099170 51.265353 1.845637 2.027574 3.615086 1.903990 1.807594 7.033202 17.936626 126.684959 3.303645 467.269114
7 -177.872166 -2.203560 -0.028987 0.202521 178.450425 38.791643 1267.218854 4.989435 886.148417 61.184986 0.104441 49.085527 1.858784 2.045144 3.486274 1.886029 1.826043 7.034659 15.600361 124.583472 3.606851 468.986230
7 -174.411348 -1.919732 0.098658 0.182882 176.612195 36.027249 1241.694332 4.781975 877.341434 61.705145 0.103213 51.160455 1.859068 2.033383 3.569330 1.888196 1.813674 7.031315 16.965892 125.157871 3.326468 462.064595
7 -176.084332 -2.204742 0.189441 0.196211 175.384706 36.641746 1243.637039 4.833800 880.443308 63.118108 0.099982 50.531893 1.853298 2.025223 3.571796 1.896621 1.793860 7.007723 16.595117 124.462420 3.382567 465.410561
7 -176.425386 -1.808639 0.325352 0.163641 177.933190 35.318851 1250.384724 4.966030 865.881693 59.043748 0.103995 52.154319 1.855300 2.047097 3.607520 1.895230 1.811221 7.057027 19.225066 127.504330 3.270603 466.092671
7 -180.307307 -2.272429 0.169016 0.211101 175.750295 37.686104 1252.951375 4.958561 881.067719 64.258615 0.099245 48.964131 1.855911 2.033184 3.453018 1.896107 1.772954 6.974525 16.234978 124.624102 3.541777 473.856512
7 -178.125252 -1.767899 0.139986 0.172362 176.683348 34.181117 1226.686558 4.597960 864.709679 63.818501 0.104412 51.918480 1.863015 2.056387 3.573889 1.877648 1.786831 6.978256 17.712885 126.229124 3.244845 469.492403
7 -174.679879 -1.966828 0.287427 0.173709 178.426436 35.750047 1250.255499 4.924196 865.273051 61.111043 0.104406 51.263455 1.857603 2.063491 3.562838 1.888672 1.793367 7.008671 18.147378 127.990194 3.402200 462.601656
8 -174.618672 -2.052515 0.160440 0.175548 177.528271 35.505843 1245.589456 4.721100 865.274645 62.451190 0.104105 51.213916 1.853149 2.038449 3.684201 1.889730 1.825130 7.036944 17.888125 124.503846 3.275046 462.479243
8 -173.928843 -2.160143 0.317088 0.182281 174.149477 35.803232 1248.784751 4.793268 867.069129 62.321461 0.097176 51.358829 1.848661 2.055657 3.626869 1.880755 1.794917 7.024289 17.901704 125.098813 3.312221 461.099585
