#REFERENCE 0 47.2332780 26.7604953
O1 47.2342151 26.7606491 0.0000 0.0000 174.33 0.00
O1 47.234215 26.760649 0.0000 0.0000 174.33 0.00
O1 47.2342151 26.7606491 0.0000 0.0000 174.33 0.00
O1 47.2342151 26.7606491 9.0097 6.8936 174.33 2517.18
O2 47.2332780 26.7604953 0.0000 0.0000 67.50 0.00
O2 47.233278 26.760495 0.0000 0.0000 67.50 0.00
O2 47.2332780 26.7604953 0.0000 0.0000 67.50 0.00
O2 47.2332780 26.7604953 6.5272 5.3646 67.50 458.30
O3 47.2332780 26.7604953 0.0000 0.0000 48.99 0.00
O3 47.233278 26.760495 0.0000 0.0000 48.99 0.00
O3 47.2332780 26.7604953 0.0000 0.0000 48.99 0.00
O3 47.2332780 26.7604953 0.0000 0.0000 48.99 0.00
2 47.2327520 26.7483820 0.0000 0.0000 21.10 0.00
2 47.232752 26.748382 0.0000 0.0000 21.10 0.00
2 47.2327520 26.7483820 0.0000 0.0000 21.10 0.00
2 47.2327520 26.7483820 0.8219 0.7464 21.10 1.24
3 47.2364870 26.7518730 0.0000 0.0000 53.69 0.00
3 47.236487 26.751873 0.0000 0.0000 53.69 0.00
3 47.2364870 26.7518730 0.0000 0.0000 53.69 0.00
3 47.2364870 26.7518730 0.8116 0.7529 53.69 1.23
4 47.2395940 26.7671050 0.0000 0.0000 -75.49 0.00
4 47.239594 26.767105 0.0000 0.0000 -75.49 0.00
4 47.2395940 26.7671050 0.0000 0.0000 -75.49 0.00
4 47.2395940 26.7671050 0.7969 0.7254 -75.49 1.09
5 47.2507340 26.7633730 0.0000 0.0000 79.34 0.00
5 47.250734 26.763373 0.0000 0.0000 79.34 0.00
5 47.2507340 26.7633730 0.0000 0.0000 79.34 0.00
5 47.2507340 26.7633730 0.8008 0.7213 79.34 1.08
6 47.2210330 26.7540190 0.0000 0.0000 51.76 0.00
6 47.221033 26.754019 0.0000 0.0000 51.76 0.00
6 47.2210330 26.7540190 0.0000 0.0000 51.76 0.00
6 47.2210330 26.7540190 0.8971 0.6362 51.76 0.94
7 47.2330290 26.7612650 0.0000 0.0000 -24.00 0.00
7 47.233029 26.761265 0.0000 0.0000 -24.00 0.00
7 47.2330290 26.7612650 0.0000 0.0000 -24.00 0.00
7 47.2330290 26.7612650 0.9096 0.6185 -24.00 0.89
8 47.2285260 26.7761580 0.0000 0.0000 29.02 0.00
8 47.228526 26.776158 0.0000 0.0000 29.02 0.00
8 47.2285260 26.7761580 0.0000 0.0000 29.02 0.00
8 47.2285260 26.7761580 0.8236 0.6479 29.02 0.87
9 47.2187970 26.7458310 0.0000 0.0000 -57.05 0.00
9 47.218797 26.745831 0.0000 0.0000 -57.05 0.00
9 47.2187970 26.7458310 0.0000 0.0000 -57.05 0.00
9 47.2187970 26.7458310 0.9441 0.5800 -57.05 0.77
10 47.2319430 26.7532630 0.0000 0.0000 54.82 0.00
10 47.231943 26.753263 0.0000 0.0000 54.82 0.00
10 47.2319430 26.7532630 0.0000 0.0000 54.82 0.00
10 47.2319430 26.7532630 0.9891 0.5689 54.82 0.76
11 47.2462320 26.7686760 0.0000 0.0000 -89.97 0.00
11 47.246232 26.768676 0.0000 0.0000 -89.97 0.00
11 47.2462320 26.7686760 0.0000 0.0000 -89.97 0.00
11 47.2462320 26.7686760 0.9352 0.5487 -89.97 0.64
12 47.2332130 26.7632450 0.0000 0.0000 -48.01 0.00
12 47.233213 26.763245 0.0000 0.0000 -48.01 0.00
12 47.2332130 26.7632450 0.0000 0.0000 -48.01 0.00
12 47.2332130 26.7632450 1.2454 0.5026 -48.01 0.60
13 47.2318400 26.7601630 0.0000 0.0000 54.50 0.00
13 47.231840 26.760163 0.0000 0.0000 54.50 0.00
13 47.2318400 26.7601630 0.0000 0.0000 54.50 0.00
13 47.2318400 26.7601630 0.7115 0.6125 54.50 0.59
14 47.2296670 26.7423440 0.0000 0.0000 -60.92 0.00
14 47.229667 26.742344 0.0000 0.0000 -60.92 0.00
14 47.2296670 26.7423440 0.0000 0.0000 -60.92 0.00
14 47.2296670 26.7423440 0.8788 0.5330 -60.92 0.54
15 47.2176360 26.7496740 0.0000 0.0000 -81.44 0.00
15 47.217636 26.749674 0.0000 0.0000 -81.44 0.00
15 47.2176360 26.7496740 0.0000 0.0000 -81.44 0.00
15 47.2176360 26.7496740 0.6749 0.5984 -81.44 0.50
16 47.2242210 26.7598400 0.0000 0.0000 -55.53 0.00
16 47.224221 26.759840 0.0000 0.0000 -55.53 0.00
16 47.2242210 26.7598400 0.0000 0.0000 -55.53 0.00
16 47.2242210 26.7598400 0.6466 0.6031 -55.53 0.47
17 47.2316730 26.7661630 0.0000 0.0000 65.22 0.00
17 47.231673 26.766163 0.0000 0.0000 65.22 0.00
17 47.2316730 26.7661630 0.0000 0.0000 65.22 0.00
17 47.2316730 26.7661630 0.8083 0.5087 65.22 0.42
18 47.2322560 26.7602300 0.0000 0.0000 48.10 0.00
18 47.232256 26.760230 0.0000 0.0000 48.10 0.00
18 47.2322560 26.7602300 0.0000 0.0000 48.10 0.00
