#REFERENCE 3 47.2332780 26.7604953
1.3 5.457 0.853 0.000 0.000 0.00 1.270 1.88 -17.879 -0.689 1.88 0.00
1.3 5.457 0.853 0.000 0.000 0.00 1.270 1.88 -3.928 -0.591 1.88 0.00
1.3 5.457 0.853 0.000 0.000 0.00 1.270 1.88 35.320 19.759 1.88 0.00
1.2 5.924 0.774 0.000 0.000 0.00 1.270 -0.26 -16.189 -0.792 -0.26 0.00
1.2 5.924 0.774 0.000 0.000 0.00 1.270 -0.26 -4.404 -0.566 -0.26 0.00
1.2 5.924 0.774 0.000 0.000 0.00 1.270 -0.26 36.168 18.999 -0.26 0.00
1.1 5.977 0.722 0.000 0.000 0.00 1.270 1.63 -16.050 -0.707 1.63 0.00
1.1 5.977 0.722 0.000 0.000 0.00 1.270 1.63 -4.460 -0.533 1.63 0.00
1.1 5.977 0.722 0.000 0.000 0.00 1.270 1.63 36.303 18.744 1.63 0.00
10.1b 2.465 0.938 0.000 0.000 0.00 1.798 1.90 -27.017 2.973 1.90 0.00
10.1b 2.465 0.938 0.000 0.000 0.00 1.798 1.90 -1.500 -0.412 1.90 0.00
10.1b 2.465 0.938 0.000 0.000 0.00 1.798 1.90 31.453 30.129 1.90 0.00
10.1a 2.356 1.323 0.000 0.000 0.00 1.798 1.95 -27.518 1.614 1.95 0.00
10.1a 2.356 1.323 0.000 0.000 0.00 1.798 1.95 -1.459 -0.595 1.95 0.00
10.1a 2.356 1.323 0.000 0.000 0.00 1.798 1.95 30.527 31.524 1.95 0.00
B4b 1.250 5.315 0.000 0.000 0.00 1.854 1.68 -9.590 -28.331 1.68 0.00
B4b 1.250 5.315 0.000 0.000 0.00 1.854 1.68 -1.130 -2.645 1.68 0.00
B4b 1.250 5.315 0.000 0.000 0.00 1.854 1.68 22.228 42.511 1.68 0.00
B4a 1.026 5.393 0.000 0.000 0.00 1.854 2.38 -8.531 -28.643 2.38 0.00
B4a 1.026 5.393 0.000 0.000 0.00 1.854 2.38 -1.025 -2.676 2.38 0.00
B4a 1.026 5.393 0.000 0.000 0.00 1.854 2.38 21.425 42.865 2.38 0.00
B3b 1.076 5.149 0.000 0.000 0.00 1.854 1.70 -9.195 -28.826 1.70 0.00
B3b 1.076 5.149 0.000 0.000 0.00 1.854 1.70 -1.032 -2.533 1.70 0.00
B3b 1.076 5.149 0.000 0.000 0.00 1.854 1.70 21.826 42.392 1.70 0.00
B3a 0.905 5.175 0.000 0.000 0.00 1.854 2.50 -8.435 -29.136 2.50 0.00
B3a 0.905 5.175 0.000 0.000 0.00 1.854 2.50 -0.950 -2.537 2.50 0.00
B3a 0.905 5.175 0.000 0.000 0.00 1.854 2.50 21.234 42.607 2.50 0.00
B2b 1.121 5.648 0.000 0.000 0.00 1.854 1.66 -8.456 -28.164 1.66 0.00
B2b 1.121 5.648 0.000 0.000 0.00 1.854 1.66 -1.091 -2.838 1.66 0.00
B2b 1.121 5.648 0.000 0.000 0.00 1.854 1.66 21.492 43.210 1.66 0.00
B2a 0.915 5.644 0.000 0.000 0.00 1.854 2.70 -7.432 -28.585 2.70 0.00
B2a 0.915 5.644 0.000 0.000 0.00 1.854 2.70 -0.988 -2.820 2.70 0.00
B2a 0.915 5.644 0.000 0.000 0.00 1.854 2.70 20.823 43.392 2.70 0.00
B1b 1.479 5.268 0.000 0.000 0.00 1.855 1.67 -10.662 -28.008 1.67 0.00
B1b 1.479 5.268 0.000 0.000 0.00 1.855 1.67 -1.241 -2.634 1.67 0.00
B1b 1.479 5.268 0.000 0.000 0.00 1.855 1.67 23.002 42.198 1.67 0.00
B1a 1.180 5.419 0.000 0.000 0.00 1.855 2.25 -9.129 -28.326 2.25 0.00
B1a 1.180 5.419 0.000 0.000 0.00 1.855 2.25 -1.103 -2.702 2.25 0.00
B1a 1.180 5.419 0.000 0.000 0.00 1.855 2.25 21.900 42.761 2.25 0.00
I2c 0.190 -1.410 0.000 0.000 0.00 1.875 2.09 -24.468 15.994 2.09 0.00
I2c 0.190 -1.410 0.000 0.000 0.00 1.875 2.09 -8.721 -40.615 2.09 0.00
I2c 0.190 -1.410 0.000 0.000 0.00 1.875 2.09 -0.370 0.709 2.09 0.00
I2c 0.190 -1.410 0.000 0.000 0.00 1.875 2.09 29.576 25.818 2.09 0.00
I2c 0.190 -1.410 0.000 0.000 0.00 1.875 2.09 31.957 -12.166 2.09 0.00
I2b 0.644 -1.670 0.000 0.000 0.00 1.875 3.20 -23.834 15.581 3.20 0.00
I2b 0.644 -1.670 0.000 0.000 0.00 1.875 3.20 -5.610 -40.968 3.20 0.00
I2b 0.644 -1.670 0.000 0.000 0.00 1.875 3.20 -0.572 0.814 3.20 0.00
I2b 0.644 -1.670 0.000 0.000 0.00 1.875 3.20 32.916 -11.543 3.20 0.00
I2b 0.644 -1.670 0.000 0.000 0.00 1.875 3.20 33.062 20.759 3.20 0.00
I2a 0.223 -1.486 0.000 0.000 0.00 1.875 2.42 -24.268 16.142 2.42 0.00
I2a 0.223 -1.486 0.000 0.000 0.00 1.875 2.42 -8.476 -40.728 2.42 0.00
I2a 0.223 -1.486 0.000 0.000 0.00 1.875 2.42 -0.384 0.741 2.42 0.00
