#REFERENCE 0 47.2332780 26.7604950
1 47.2229760 26.7491197 0.0000 0.0000 146.44 0.00
1 47.222976 26.749120 0.0000 0.0000 146.44 0.00
1 47.2229760 26.7491197 0.0000 0.0000 146.44 0.00
1 47.2229760 26.7491197 0.4733 0.3443 146.44 0.03
2 47.2342151 26.7606488 0.0000 0.0000 174.33 0.00
2 47.234215 26.760649 0.0000 0.0000 174.33 0.00
2 47.2342151 26.7606488 0.0000 0.0000 174.33 0.00
2 47.2342151 26.7606488 9.0097 6.8936 174.33 2023.49
3 47.2332780 26.7604950 0.0000 0.0000 67.50 0.00
3 47.233278 26.760495 0.0000 0.0000 67.50 0.00
3 47.2332780 26.7604950 0.0000 0.0000 67.50 0.00
3 47.2332780 26.7604950 6.5272 5.3646 67.50 394.35
4 47.2332780 26.7604950 0.0000 0.0000 48.99 0.00
4 47.233278 26.760495 0.0000 0.0000 48.99 0.00
4 47.2332780 26.7604950 0.0000 0.0000 48.99 0.00
4 47.2332780 26.7604950 0.0000 0.0000 48.99 0.00
5 47.2327520 26.7483817 0.0000 0.0000 21.10 0.00
5 47.232752 26.748382 0.0000 0.0000 21.10 0.00
5 47.2327520 26.7483817 0.0000 0.0000 21.10 0.00
5 47.2327520 26.7483817 0.8219 0.7464 21.10 1.12
6 47.2364870 26.7518727 0.0000 0.0000 53.69 0.00
6 47.236487 26.751873 0.0000 0.0000 53.69 0.00
6 47.2364870 26.7518727 0.0000 0.0000 53.69 0.00
6 47.2364870 26.7518727 0.8116 0.7529 53.69 1.11
7 47.2395940 26.7671047 0.0000 0.0000 -75.49 0.00
7 47.239594 26.767105 0.0000 0.0000 -75.49 0.00
7 47.2395940 26.7671047 0.0000 0.0000 -75.49 0.00
7 47.2395940 26.7671047 0.7969 0.7254 -75.49 0.98
8 47.2507340 26.7633727 0.0000 0.0000 79.34 0.00
8 47.250734 26.763373 0.0000 0.0000 79.34 0.00
8 47.2507340 26.7633727 0.0000 0.0000 79.34 0.00
8 47.2507340 26.7633727 0.8008 0.7213 79.34 0.98
9 47.2210330 26.7540187 0.0000 0.0000 51.76 0.00
9 47.221033 26.754019 0.0000 0.0000 51.76 0.00
9 47.2210330 26.7540187 0.0000 0.0000 51.76 0.00
9 47.2210330 26.7540187 0.8971 0.6362 51.76 0.85
10 47.2330290 26.7612647 0.0000 0.0000 -24.00 0.00
10 47.233029 26.761265 0.0000 0.0000 -24.00 0.00
10 47.2330290 26.7612647 0.0000 0.0000 -24.00 0.00
10 47.2330290 26.7612647 0.9096 0.6185 -24.00 0.80
11 47.2285260 26.7761577 0.0000 0.0000 29.02 0.00
11 47.228526 26.776158 0.0000 0.0000 29.02 0.00
11 47.2285260 26.7761577 0.0000 0.0000 29.02 0.00
11 47.2285260 26.7761577 0.8236 0.6479 29.02 0.79
12 47.2187970 26.7458307 0.0000 0.0000 -57.05 0.00
12 47.218797 26.745831 0.0000 0.0000 -57.05 0.00
12 47.2187970 26.7458307 0.0000 0.0000 -57.05 0.00
12 47.2187970 26.7458307 0.9441 0.5800 -57.05 0.69
13 47.2319430 26.7532627 0.0000 0.0000 54.82 0.00
13 47.231943 26.753263 0.0000 0.0000 54.82 0.00
13 47.2319430 26.7532627 0.0000 0.0000 54.82 0.00
13 47.2319430 26.7532627 0.9891 0.5689 54.82 0.69
14 47.2462320 26.7686757 0.0000 0.0000 -89.97 0.00
14 47.246232 26.768676 0.0000 0.0000 -89.97 0.00
14 47.2462320 26.7686757 0.0000 0.0000 -89.97 0.00
14 47.2462320 26.7686757 0.9352 0.5487 -89.97 0.57
15 47.2332130 26.7632447 0.0000 0.0000 -48.01 0.00
15 47.233213 26.763245 0.0000 0.0000 -48.01 0.00
15 47.2332130 26.7632447 0.0000 0.0000 -48.01 0.00
15 47.2332130 26.7632447 1.2454 0.5026 -48.01 0.54
16 47.2318400 26.7601627 0.0000 0.0000 54.50 0.00
16 47.231840 26.760163 0.0000 0.0000 54.50 0.00
16 47.2318400 26.7601627 0.0000 0.0000 54.50 0.00
16 47.2318400 26.7601627 0.7115 0.6125 54.50 0.53
17 47.2296670 26.7423437 0.0000 0.0000 -60.92 0.00
17 47.229667 26.742344 0.0000 0.0000 -60.92 0.00
17 47.2296670 26.7423437 0.0000 0.0000 -60.92 0.00
17 47.2296670 26.7423437 0.8788 0.5330 -60.92 0.49
18 47.2176360 26.7496737 0.0000 0.0000 -81.44 0.00
18 47.217636 26.749674 0.0000 0.0000 -81.44 0.00
18 47.2176360 26.7496737 0.0000 0.0000 -81.44 0.00
18 47.2176360 26.7496737 0.6749 0.5984 -81.44 0.45
19 47.2242210 26.7598397 0.0000 0.0000 -55.53 0.00
19 47.224221 26.759840 0.0000 0.0000 -55.53 0.00
19 47.2242210 26.7598397 0.0000 0.0000 -55.53 0.00
19 47.2242210 26.7598397 0.6466 0.6031 -55.53 0.42
20 47.2316730 26.7661627 0.0000 0.0000 65.22 0.00
20 47.231673 26.766163 0.0000 0.0000 65.22 0.00
20 47.2316730 26.7661627 0.0000 0.0000 65.22 0.00
20 47.2316730 26.7661627 0.8083 0.5087 65.22 0.38
21 47.2322560 26.7602297 0.0000 0.0000 48.10 0.00
21 47.232256 26.760230 0.0000 0.0000 48.10 0.00
21 47.2322560 26.7602297 0.0000 0.0000 48.10 0.00
21 47.2322560 26.7602297 0.7512 0.5226 48.10 0.38
22 47.2246650 26.7561787 0.0000 0.0000 0.10 0.00
22 47.224665 26.756179 0.0000 0.0000 0.10 0.00
22 47.2246650 26.7561787 0.0000 0.0000 0.10 0.00
22 47.2246650 26.7561787 0.7165 0.5279 0.10 0.36
23 47.2474890 26.7650177 0.0000 0.0000 61.60 0.00
23 47.247489 26.765018 0.0000 0.0000 61.60 0.00
23 47.2474890 26.7650177 0.0000 0.0000 61.60 0.00
23 47.2474890 26.7650177 0.6277 0.5677 61.60 0.35
24 47.2342020 26.7433887 0.0000 0.0000 -15.51 0.00
24 47.234202 26.743389 0.0000 0.0000 -15.51 0.00
24 47.2342020 26.7433887 0.0000 0.0000 -15.51 0.00
24 47.2342020 26.7433887 0.9998 0.4633 -15.51 0.35
25 47.2387620 26.7497627 0.0000 0.0000 -13.23 0.00
25 47.238762 26.749763 0.0000 0.0000 -13.23 0.00
25 47.2387620 26.7497627 0.0000 0.0000 -13.23 0.00
25 47.2387620 26.7497627 0.6589 0.5400 -13.23 0.34
26 47.2344670 26.7610547 0.0000 0.0000 -28.34 0.00
