#REFERENCE 3 47.2332780 26.7604950
8.1 0.922 -3.123 0.000 0.000 0.00 3.380 2.11 -8.409 -48.146 2.11 0.00
8.1 0.922 -3.123 0.000 0.000 0.00 3.380 2.11 -0.629 1.278 2.11 0.00
8.1 0.922 -3.123 0.000 0.000 0.00 3.380 2.11 39.894 16.000 2.11 0.00
8.1 0.922 -3.123 0.000 0.000 0.00 3.380 2.11 41.264 10.233 2.11 0.00
7.2d 0.530 -2.515 0.000 0.000 0.00 3.390 2.79 -26.218 19.157 2.79 0.00
7.2d 0.530 -2.515 0.000 0.000 0.00 3.390 2.79 -10.811 -47.252 2.79 0.00
7.2d 0.530 -2.515 0.000 0.000 0.00 3.390 2.79 -0.472 1.043 2.79 0.00
7.2d 0.530 -2.515 0.000 0.000 0.00 3.390 2.79 37.226 23.170 2.79 0.00
7.2d 0.530 -2.515 0.000 0.000 0.00 3.390 2.79 38.881 -7.392 2.79 0.00
7.2c 1.336 -1.819 0.000 0.000 0.00 3.390 1.84 -27.512 15.872 1.84 0.00
7.2c 1.336 -1.819 0.000 0.000 0.00 3.390 1.84 -5.834 -46.488 1.84 0.00
7.2c 1.336 -1.819 0.000 0.000 0.00 3.390 1.84 -0.803 0.769 1.84 0.00
7.2c 1.336 -1.819 0.000 0.000 0.00 3.390 1.84 35.518 -17.509 1.84 0.00
7.2c 1.336 -1.819 0.000 0.000 0.00 3.390 1.84 37.364 26.034 1.84 0.00
7.2b 1.253 -2.388 0.000 0.000 0.00 3.390 2.37 -26.356 17.251 2.37 0.00
7.2b 1.253 -2.388 0.000 0.000 0.00 3.390 2.37 -6.580 -47.232 2.37 0.00
7.2b 1.253 -2.388 0.000 0.000 0.00 3.390 2.37 -0.766 0.990 2.37 0.00
7.2b 1.253 -2.388 0.000 0.000 0.00 3.390 2.37 38.276 -11.777 2.37 0.00
7.2b 1.253 -2.388 0.000 0.000 0.00 3.390 2.37 38.665 22.167 2.37 0.00
7.2a 1.372 -2.387 0.000 0.000 0.00 3.390 3.01 -26.327 17.010 3.01 0.00
7.2a 1.372 -2.387 0.000 0.000 0.00 3.390 3.01 -5.467 -47.205 3.01 0.00
7.2a 1.372 -2.387 0.000 0.000 0.00 3.390 3.01 -0.815 0.989 3.01 0.00
7.2a 1.372 -2.387 0.000 0.000 0.00 3.390 3.01 38.197 -12.366 3.01 0.00
7.2a 1.372 -2.387 0.000 0.000 0.00 3.390 3.01 38.937 21.875 3.01 0.00
6.3 8.116 -7.384 0.000 0.000 0.00 3.731 1.24 -13.555 10.073 1.24 0.00
6.3 8.116 -7.384 0.000 0.000 0.00 3.731 1.24 -5.121 4.109 1.24 0.00
6.3 8.116 -7.384 0.000 0.000 0.00 3.731 1.24 28.237 -43.092 1.24 0.00
6.2 8.427 -7.900 0.000 0.000 0.00 3.731 0.32 -12.106 9.412 0.32 0.00
6.2 8.427 -7.900 0.000 0.000 0.00 3.731 0.32 -5.844 4.838 0.32 0.00
6.2 8.427 -7.900 0.000 0.000 0.00 3.731 0.32 28.149 -43.982 0.32 0.00
6.1 8.218 -7.339 0.000 0.000 0.00 3.731 2.24 -13.495 9.892 2.24 0.00
6.1 8.218 -7.339 0.000 0.000 0.00 3.731 2.24 -5.217 4.115 2.24 0.00
6.1 8.218 -7.339 0.000 0.000 0.00 3.731 2.24 28.859 -42.606 2.24 0.00
12.2 -0.750 -7.779 0.000 0.000 0.00 5.560 1.55 -16.551 -55.958 1.55 0.00
12.2 -0.750 -7.779 0.000 0.000 0.00 5.560 1.55 -14.099 28.579 1.55 0.00
12.2 -0.750 -7.779 0.000 0.000 0.00 5.560 1.55 -0.001 3.016 1.55 0.00
12.1 -1.004 -7.453 0.000 0.000 0.00 5.560 2.36 -17.551 -55.436 2.36 0.00
12.1 -1.004 -7.453 0.000 0.000 0.00 5.560 2.36 -14.295 29.268 2.36 0.00
12.1 -1.004 -7.453 0.000 0.000 0.00 5.560 2.36 0.109 2.877 2.36 0.00
D4b 8.328 -6.381 0.000 0.000 0.00 6.200 3.59 -17.296 10.964 3.59 0.00
D4b 8.328 -6.381 0.000 0.000 0.00 6.200 3.59 -4.391 2.954 3.59 0.00
D4b 8.328 -6.381 0.000 0.000 0.00 6.200 3.59 32.253 -40.874 3.59 0.00
D4b 8.328 -6.381 0.000 0.000 0.00 6.200 3.59 32.454 -40.652 3.59 0.00
D4b 8.328 -6.381 0.000 0.000 0.00 6.200 3.59 33.376 -39.821 3.59 0.00
D4a 8.332 -6.386 0.000 0.000 0.00 6.200 3.38 -17.284 10.959 3.38 0.00
D4a 8.332 -6.386 0.000 0.000 0.00 6.200 3.38 -4.395 2.958 3.38 0.00
D4a 8.332 -6.386 0.000 0.000 0.00 6.200 3.38 32.249 -40.889 3.38 0.00
D4a 8.332 -6.386 0.000 0.000 0.00 6.200 3.38 32.466 -40.648 3.38 0.00
D4a 8.332 -6.386 0.000 0.000 0.00 6.200 3.38 33.382 -39.825 3.38 0.00
D3b 8.297 -6.394 0.000 0.000 0.00 6.200 3.65 -17.310 11.019 3.65 0.00
D3b 8.297 -6.394 0.000 0.000 0.00 6.200 3.65 -4.372 2.956 3.65 0.00
D3b 8.297 -6.394 0.000 0.000 0.00 6.200 3.65 31.964 -41.166 3.65 0.00
D3b 8.297 -6.394 0.000 0.000 0.00 6.200 3.65 32.800 -40.298 3.65 0.00
D3b 8.297 -6.394 0.000 0.000 0.00 6.200 3.65 33.017 -40.115 3.65 0.00
D3a 8.289 -6.384 0.000 0.000 0.00 6.200 3.75 -17.336 11.029 3.75 0.00
D3a 8.289 -6.384 0.000 0.000 0.00 6.200 3.75 -4.363 2.948 3.75 0.00
D3a 8.289 -6.384 0.000 0.000 0.00 6.200 3.75 31.964 -41.145 3.75 0.00
D3a 8.289 -6.384 0.000 0.000 0.00 6.200 3.75 32.785 -40.293 3.75 0.00
D3a 8.289 -6.384 0.000 0.000 0.00 6.200 3.75 33.009 -40.104 3.75 0.00
D2c 8.349 -6.423 0.000 0.000 0.00 6.200 2.76 -17.204 10.946 2.76 0.00
D2c 8.349 -6.423 0.000 0.000 0.00 6.200 2.76 -4.417 2.985 2.76 0.00
D2c 8.349 -6.423 0.000 0.000 0.00 6.200 2.76 32.119 -41.094 2.76 0.00
D2c 8.349 -6.423 0.000 0.000 0.00 6.200 2.76 32.639 -40.524 2.76 0.00
D2c 8.349 -6.423 0.000 0.000 0.00 6.200 2.76 33.309 -39.946 2.76 0.00
D2b 8.361 -6.433 0.000 0.000 0.00 6.200 2.56 -17.172 10.930 2.56 0.00
D2b 8.361 -6.433 0.000 0.000 0.00 6.200 2.56 -4.428 2.995 2.56 0.00
D2b 8.361 -6.433 0.000 0.000 0.00 6.200 2.56 32.138 -41.100 2.56 0.00
D2b 8.361 -6.433 0.000 0.000 0.00 6.200 2.56 32.639 -40.547 2.56 0.00
D2b 8.361 -6.433 0.000 0.000 0.00 6.200 2.56 33.342 -39.941 2.56 0.00
D2a 8.323 -6.394 0.000 0.000 0.00 6.200 2.81 -17.280 10.976 2.81 0.00
D2a 8.323 -6.394 0.000 0.000 0.00 6.200 2.81 -4.391 2.961 2.81 0.00
D2a 8.323 -6.394 0.000 0.000 0.00 6.200 2.81 32.119 -41.031 2.81 0.00
D2a 8.323 -6.394 0.000 0.000 0.00 6.200 2.81 32.592 -40.515 2.81 0.00
D2a 8.323 -6.394 0.000 0.000 0.00 6.200 2.81 33.279 -39.917 2.81 0.00
D1b 8.384 -6.269 0.000 0.000 0.00 6.200 2.61 -17.414 10.825 2.61 0.00
D1b 8.384 -6.269 0.000 0.000 0.00 6.200 2.61 -4.408 2.898 2.61 0.00
D1b 8.384 -6.269 0.000 0.000 0.00 6.200 2.61 34.211 -38.966 2.61 0.00
D1a 8.711 -6.651 0.000 0.000 0.00 6.200 1.21 -16.397 10.433 1.21 0.00
D1a 8.711 -6.651 0.000 0.000 0.00 6.200 1.21 -4.768 3.224 1.21 0.00
D1a 8.711 -6.651 0.000 0.000 0.00 6.200 1.21 34.342 -39.594 1.21 0.00
13.2 1.284 -0.607 0.000 0.000 0.00 6.792 2.44 -32.639 13.242 2.44 0.00
13.2 1.284 -0.607 0.000 0.000 0.00 6.792 2.44 -9.646 -48.157 2.44 0.00
13.2 1.284 -0.607 0.000 0.000 0.00 6.792 2.44 -0.756 0.283 2.44 0.00
13.2 1.284 -0.607 0.000 0.000 0.00 6.792 2.44 34.345 -22.985 2.44 0.00
13.2 1.284 -0.607 0.000 0.000 0.00 6.792 2.44 35.900 35.657 2.44 0.00
13.1 1.221 -0.534 0.000 0.000 0.00 6.792 2.25 -32.810 13.124 2.25 0.00
13.1 1.221 -0.534 0.000 0.000 0.00 6.792 2.25 -10.147 -48.031 2.25 0.00
13.1 1.221 -0.534 0.000 0.000 0.00 6.792 2.25 -0.734 0.258 2.25 0.00
13.1 1.221 -0.534 0.000 0.000 0.00 6.792 2.25 34.153 -23.090 2.25 0.00
13.1 1.221 -0.534 0.000 0.000 0.00 6.792 2.25 35.571 36.035 2.25 0.00
