1 -45009.472480 0.190776 67.345413 0.014022 146.642055 1.123749 0.000000
1 9.447046 0.287667 32.553594 0.006075 90.732528 0.375675 0.000000
1 -33763.887241 0.441759 99.118067 0.019482 124.601802 1.110577 0.000000
1 -45008.621363 0.619689 150.962960 0.019743 48.045357 0.289484 0.000000
1 -45008.732458 0.512264 66.040484 0.005162 53.774995 0.392844 0.000000
1 -45010.249417 0.125021 149.977089 0.013827 45.784562 1.253706 0.000000
1 -22579.316202 0.617825 137.621609 0.014089 130.988864 1.864216 0.000000
1 8.792452 0.772739 143.936800 0.014247 68.239085 1.992914 0.000000
1 -11250.362859 0.502074 168.389302 0.018339 81.978365 1.733874 0.000000
1 8.419498 0.004383 45.087214 0.007145 65.611293 1.702537 0.000000
1 -11262.814716 0.775941 136.579552 0.001176 125.714156 0.909693 -0.351672
1 -22495.832155 0.349223 41.050527 0.000935 75.692301 0.370777 -0.351672
1 -22499.892451 0.344991 164.840003 0.018689 130.673338 0.077648 -0.351672
1 5.108513 0.533327 126.817972 0.005899 87.184619 0.907455 -0.351672
1 -22501.738773 0.657278 81.355164 0.010303 95.543662 1.582130 -0.351672
1 -45008.570378 0.509547 78.491112 0.006464 17.412478 0.054520 -0.351672
1 -22512.798408 0.508018 154.567556 0.014151 110.083115 1.038715 -0.351672
1 -22519.393538 0.400645 110.828817 0.016874 118.499420 0.921002 -0.351672
1 9.519601 0.066003 177.709369 0.015046 123.038786 0.200976 -0.351672
1 -33768.312845 0.350710 84.622440 0.010060 129.555257 1.099931 -0.351672
1 -45009.042749 0.564214 43.857595 0.018018 132.387160 1.402784 -0.744213
1 -11242.549788 0.763726 112.797457 0.013512 66.950205 1.375820 -0.744213
1 -45008.609635 0.511956 63.558223 0.008268 35.303297 0.664430 -0.744213
1 7.977870 0.395383 38.943881 0.004859 94.919088 0.540673 -0.744213
1 9.259247 0.186330 69.015753 0.012428 61.562159 1.640772 -0.744213
1 -22510.679908 0.480459 56.945208 0.015340 114.039655 0.855389 -0.744213
1 -22521.270261 0.454766 162.100935 0.000429 97.132483 1.892870 -0.744213
1 9.213082 0.372579 51.619140 0.009132 67.208296 1.068574 -0.744213
1 -11250.935361 0.317448 118.452457 0.014260 84.201799 1.418344 -0.744213
1 -22515.063454 0.570512 118.889692 0.001841 101.862322 1.401197 -0.744213
1 7.951403 0.479246 93.577567 0.002442 97.928918 0.423702 -0.961901
1 8.403557 0.695203 78.693146 0.000292 117.308734 0.272267 -0.961901
1 -45008.573674 0.169484 176.564194 0.013353 137.732061 0.015779 -0.961901
1 -22588.498916 0.656758 135.051056 0.010714 133.633264 1.972630 -0.961901
1 -11243.088558 0.719000 67.324075 0.009818 73.608183 1.957819 -0.961901
1 -22509.190168 0.224566 78.155614 0.008192 89.795253 1.606604 -0.961901
1 7.987332 0.653025 161.863548 0.010788 128.688085 0.281008 -0.961901
1 9.230710 0.355825 57.437289 0.008232 70.396211 1.005770 -0.961901
1 9.526834 0.273423 173.687858 0.002869 72.642537 0.808100 -0.961901
1 -22515.063454 0.570512 118.889692 0.001841 101.862322 1.401197 -0.961901
1 -22495.042847 0.141375 40.361513 0.017174 53.501132 1.406154 -1.148558
1 9.143811 0.360581 39.784567 0.008117 66.571065 1.016600 -1.148558
1 -22518.128386 0.643488 35.534668 0.017972 142.938624 0.627125 -1.148558
1 9.377394 0.133522 63.923381 0.006148 102.388821 0.317172 -1.148558
1 -22497.943631 0.692342 36.892839 0.012004 86.368755 1.872793 -1.148558
1 7.337652 0.443925 50.504173 0.015916 65.942748 0.937762 -1.148558
1 -22521.353478 0.247121 72.897050 0.014599 144.036492 0.555854 -1.148558
1 -11253.990585 0.377921 104.041886 0.005108 91.376976 1.244910 -1.148558
1 4.800641 0.747830 154.647423 0.009416 92.991691 0.959930 -1.148558
1 6.686080 0.168684 100.018810 0.007311 105.017313 0.423584 -1.148558
1 -11245.253930 0.137729 113.517809 0.016527 70.913047 1.941181 -1.366566
1 -22528.395010 0.024903 33.895184 0.002520 132.387475 0.768894 -1.366566
1 9.194099 0.778989 151.047171 0.015656 105.415700 0.420324 -1.366566
1 9.316168 0.762122 12.965441 0.017709 131.378719 0.229040 -1.366566
1 -0.552389 0.665486 144.978386 0.007438 107.883350 0.783826 -1.366566
1 -22515.642817 0.063547 81.648468 0.015947 94.233755 1.637211 -1.366566
1 -45009.267734 0.540917 54.162972 0.001274 146.413065 1.356886 -1.366566
1 -11243.632203 0.133895 135.214320 0.014036 56.747256 0.978688 -1.366566
1 6.465058 0.794712 150.038057 0.009534 95.484516 0.865427 -1.366566
1 8.248645 0.176170 161.303574 0.006400 93.494155 0.508482 -1.366566
1 8.309950 0.535155 129.076801 0.019792 53.218036 1.835406 -1.433765
1 9.388127 0.329472 52.108033 0.016525 67.448856 1.187598 -1.433765
1 8.114784 0.367473 137.433264 0.017069 79.460705 0.864118 -1.433765
1 9.592388 0.665464 28.752082 0.015387 126.278128 0.225517 -1.433765
1 7.089586 0.074981 139.476244 0.011675 62.541786 0.734011 -1.433765
1 9.252096 0.673787 13.608291 0.017023 119.799483 0.227513 -1.433765
1 -11242.908581 0.643354 94.641510 0.017895 111.443291 0.405764 -1.433765
1 -22545.793745 0.066119 91.318071 0.010771 127.993520 1.100374 -1.433765
1 8.536092 0.204165 132.433081 0.006838 87.128522 0.585187 -1.433765
1 9.551289 0.357663 25.424088 0.002971 111.552829 0.238871 -1.433765
1 8.086979 0.660636 120.289991 0.001359 54.892201 1.949619 -1.511566
1 7.787331 0.464557 94.096691 0.007740 64.694690 1.280312 -1.511566
1 9.207610 0.133894 64.117781 0.007987 61.084358 1.340327 -1.511566
1 6.434679 0.340887 84.947478 0.001674 139.677273 0.223541 -1.511566
1 -11243.700563 0.640431 80.253928 0.013761 71.307044 1.847851 -1.511566
1 9.520476 0.644323 141.282081 0.010244 101.764583 0.324339 -1.511566
1 6.623293 0.168315 171.109952 0.000609 82.845584 0.845749 -1.511566
1 -22559.163353 0.156087 147.372571 0.002980 118.693904 1.656160 -1.511566
1 8.807002 0.689340 25.269699 0.015043 68.606820 1.842077 -1.511566
1 8.934714 0.164643 169.673668 0.011548 111.552620 0.193576 -1.511566
1 8.357767 0.653799 121.208301 0.001442 55.505729 1.937438 -1.511342
1 7.433320 0.018082 67.106025 0.014490 64.031201 0.728660 -1.511342
1 7.630696 0.113897 86.921238 0.004476 78.739860 0.867265 -1.511342
1 8.564919 0.563229 116.420460 0.009515 63.643318 1.460788 -1.511342
1 7.676773 0.623300 108.073153 0.005976 70.396923 1.010688 -1.511342
1 9.590374 0.473924 147.853257 0.010535 80.622232 0.557370 -1.511342
1 9.537776 0.154499 164.087909 0.003045 90.666138 0.365202 -1.511342
1 9.176092 0.530889 14.293740 0.014906 89.078141 0.433615 -1.511342
1 9.563118 0.367792 16.613157 0.013765 133.500325 0.160534 -1.511342
1 8.786380 0.136030 119.989337 0.014796 90.602444 0.499117 -1.511342
1 9.520513 0.396408 132.896334 0.002447 70.164930 0.808159 -1.614842
1 6.981470 0.039013 72.300421 0.014478 64.102649 0.700431 -1.614842
1 -11252.227707 0.783622 105.296849 0.013625 116.346623 0.781117 -1.614842
1 9.369401 0.563383 137.513937 0.014855 63.609359 1.679090 -1.614842
1 9.556470 0.035622 24.751318 0.000591 61.413768 1.593005 -1.614842
1 9.025557 0.142372 11.510053 0.005218 64.128366 1.777567 -1.614842
1 -11245.122652 0.536869 75.824529 0.012734 74.845836 1.823924 -1.614842
1 9.216084 0.355405 140.697207 0.003609 98.080724 0.276755 -1.614842
1 -11244.724436 0.717964 163.549938 0.020020 67.276721 0.557453 -1.614842
1 9.246478 0.530222 164.208670 0.003179 80.923981 0.552693 -1.614842
1 2.489043 0.793978 142.865761 0.000499 98.550090 1.077677 -1.654800
1 7.012384 0.040394 71.941710 0.014521 64.315062 0.694566 -1.654800
1 6.981470 0.039013 72.300421 0.014478 64.102649 0.700431 -1.654800
1 3.773009 0.349725 146.406616 0.002005 78.078525 1.351636 -1.654800
1 8.418762 0.551679 154.651616 0.013602 85.657902 0.707220 -1.654800
1 9.187322 0.316232 95.345766 0.013162 113.048881 0.246047 -1.654800
1 7.206640 0.041650 166.679094 0.004786 70.808541 1.412479 -1.654800
1 7.140707 0.401975 156.730178 0.008270 67.932524 1.842980 -1.654800
1 -11248.694589 0.601879 80.601627 0.018465 129.881015 0.419536 -1.654800
1 7.834860 0.325867 161.371479 0.013877 119.259848 0.300485 -1.654800
1 9.586544 0.479511 140.360579 0.005382 68.203085 1.026367 -1.654522
1 6.763200 0.377904 98.594057 0.017436 149.289070 0.191786 -1.654522
1 8.292066 0.044423 71.623967 0.016683 67.203778 0.687890 -1.654522
1 8.893553 0.497248 38.404244 0.013363 63.007153 1.652407 -1.654522
1 8.418762 0.551679 154.651616 0.013602 85.657902 0.707220 -1.654522
1 4.909792 0.065884 160.703420 0.000354 71.366579 1.718126 -1.654522
1 8.179007 0.402732 68.278948 0.017912 67.356545 1.518850 -1.654522
1 6.491699 0.034770 34.209499 0.008060 63.228968 0.701873 -1.654522
1 5.719475 0.128972 88.276122 0.014373 147.515652 0.207054 -1.654522
1 7.611431 0.499195 137.899394 0.013402 79.486116 0.980737 -1.654522
1 7.150926 0.237427 42.120370 0.000121 59.908241 1.073748 -1.654123
1 6.357522 0.166178 161.772582 0.013281 114.293496 0.364234 -1.654123
1 9.519386 0.012149 144.037444 0.004344 62.176431 1.274231 -1.654123
1 8.063337 0.076327 58.194801 0.013272 68.720879 1.460150 -1.654123
1 9.369553 0.198362 158.072967 0.019515 58.479502 1.510314 -1.654123
1 9.100142 0.515234 136.428834 0.012444 93.769422 0.316817 -1.654123
1 8.297771 0.231549 49.882329 0.017941 67.431651 1.706196 -1.654123
1 7.854746 0.468046 102.692942 0.016105 75.965472 0.839663 -1.654123
1 7.903182 0.664611 129.915348 0.013608 55.448994 1.401632 -1.654123
1 7.554774 0.493443 140.501664 0.013510 79.544030 0.985856 -1.654123
1 9.522376 0.351493 13.493900 0.018482 101.454530 0.337576 -1.653711
1 8.315996 0.324092 103.374273 0.017720 66.016205 1.394730 -1.653711
1 9.516801 0.007181 127.273419 0.019258 60.914447 1.471152 -1.653711
1 7.505645 0.390288 135.861980 0.015243 78.085992 0.992667 -1.653711
1 9.065152 0.558392 173.538881 0.011805 87.852351 0.491889 -1.653711
1 8.428220 0.449466 123.232639 0.015298 109.674629 0.198531 -1.653711
1 6.788550 0.079244 156.995220 0.002521 141.624262 0.211695 -1.653711
1 8.200940 0.217101 119.279839 0.004102 70.090509 1.216822 -1.653711
1 7.843274 0.651840 126.410723 0.013793 55.292229 1.463770 -1.653711
1 8.397793 0.512135 116.584843 0.011440 70.390340 1.106311 -1.653711
1 7.405754 0.374027 61.951352 0.009804 73.373858 1.252791 -1.653310
1 7.776338 0.294131 114.391153 0.016558 68.775359 1.395454 -1.653310
1 8.998451 0.079921 131.374358 0.016046 65.979665 1.419091 -1.653310
1 9.283932 0.111703 115.283617 0.014783 72.313548 0.650635 -1.653310
1 9.038501 0.562680 161.743740 0.011900 79.868781 0.712744 -1.653310
1 9.258266 0.011150 74.158494 0.019632 93.483559 0.317503 -1.653310
1 3.763979 0.676139 131.044567 0.006251 124.707018 0.434140 -1.653310
1 9.052046 0.215356 92.809379 0.001649 62.413210 1.248247 -1.653310
1 8.806272 0.037499 49.620484 0.001084 66.194954 0.771389 -1.653310
1 8.242176 0.679355 112.272673 0.013161 111.692994 0.334952 -1.653310
1 9.128998 0.050355 33.947034 0.011221 66.940777 1.326113 -1.652902
1 5.535197 0.080792 172.500477 0.005590 120.799723 0.331441 -1.652902
