#REFERENCE 3 47.2332780 26.7604950
1	-2.500000	-62.097601	2.880028	-12.510257	
1	-2.437659	-62.031250	2.868115	-12.480807	
2	-2.437659	-62.031250	2.868115	-12.480807	
2	-2.421875	-62.003924	2.862058	-12.467580	
3	-2.421875	-62.003924	2.862058	-12.467580	
3	-2.397040	-61.953125	2.850281	-12.444204	
4	-2.397040	-61.953125	2.850281	-12.444204	
4	-2.385113	-61.875000	2.828228	-12.406567	
5	-2.385113	-61.875000	2.828228	-12.406567	
5	-2.400420	-61.796875	2.801413	-12.368737	
6	-2.421875	-61.761517	2.786214	-12.350442	
6	-2.400420	-61.796875	2.801413	-12.368737	
7	-2.442056	-61.718750	2.769637	-12.332873	
7	-2.421875	-61.761517	2.786214	-12.350442	
8	-2.500000	-61.656783	2.739493	-12.307171	
8	-2.442056	-61.718750	2.769637	-12.332873	
9	-3.125000	-62.074201	2.879634	-12.388327	
9	-3.160948	-62.031250	2.881218	-12.351809	
10	-3.203125	-61.962479	2.886391	-12.297238	
10	-3.207957	-61.953125	2.887327	-12.290217	
11	-3.203125	-61.962479	2.886391	-12.297238	
11	-3.160948	-62.031250	2.881218	-12.351809	
12	-3.207957	-61.953125	2.887327	-12.290217	
12	-3.237647	-61.875000	2.897268	-12.235325	
13	-2.890625	-62.196928	2.885262	-12.513308	
13	-2.812500	-62.205724	2.887969	-12.531828	
14	-2.890625	-62.196928	2.885262	-12.513308	
14	-2.921172	-62.187500	2.883860	-12.501264	
15	-2.734375	-62.200660	2.889576	-12.540369	
15	-2.679226	-62.187500	2.889390	-12.539579	
16	-2.812500	-62.205724	2.887969	-12.531828	
16	-2.734375	-62.200660	2.889576	-12.540369	
17	-2.679226	-62.187500	2.889390	-12.539579	
17	-2.656250	-62.182385	2.889492	-12.540017	
18	-2.656250	-62.182385	2.889492	-12.540017	
18	-2.578125	-62.150764	2.887157	-12.531577	
19	-2.578125	-62.150764	2.887157	-12.531577	
19	-2.515208	-62.109375	2.881752	-12.515053	
20	-2.515208	-62.109375	2.881752	-12.515053	
20	-2.500000	-62.097601	2.880028	-12.510257	
21	-3.046875	-62.137031	2.879994	-12.445947	
21	-3.082048	-62.109375	2.879397	-12.419846	
22	-3.046875	-62.137031	2.879994	-12.445947	
22	-2.968750	-62.175277	2.882377	-12.485678	
23	-3.125000	-62.074201	2.879634	-12.388327	
23	-3.082048	-62.109375	2.879397	-12.419846	
24	-2.968750	-62.175277	2.882377	-12.485678	
24	-2.921172	-62.187500	2.883860	-12.501264	
25	-2.513485	-61.640625	2.732529	-12.302438	
25	-2.500000	-61.656783	2.739493	-12.307171	
26	-2.578125	-61.586497	2.706068	-12.289362	
26	-2.513485	-61.640625	2.732529	-12.302438	
27	-2.610787	-61.562500	2.695109	-12.286871	
27	-2.578125	-61.586497	2.706068	-12.289362	
28	-2.678302	-61.484375	2.683761	-12.286520	
28	-2.656250	-61.513845	2.684614	-12.286878	
29	-2.678302	-61.484375	2.683761	-12.286520	
29	-2.686242	-61.406250	2.697952	-12.263949	
30	-2.656250	-61.513845	2.684614	-12.286878	
