#Nsample
#ln(Lhood)
#O1 : emass
#O1 : theta (deg)
#O1 : rc (arcsec)
#O1 : sigma (km/s)
#O1 : rcut (arcsec)
#Chi2
5 8.882981 0.233289 56.947019 0.015268 108.109916 0.320820 1.568020
5 8.884559 0.467843 64.012104 0.013249 91.626629 0.384482 1.564864
5 9.340308 0.533738 34.568887 0.015270 69.982204 1.622247 0.653366
5 8.887360 0.307417 107.933311 0.005425 65.940136 1.184315 1.559263
5 9.248320 0.378028 121.880042 0.009123 59.817670 1.679921 0.837343
5 9.189698 0.029274 52.095510 0.012631 95.123359 0.410583 0.954586
5 9.261202 0.453439 22.165902 0.017964 77.358876 0.848219 0.811578
5 8.148689 0.105608 115.999074 0.005984 71.134576 1.176768 3.036605
5 9.579945 0.324718 24.714847 0.016236 70.430265 1.003298 0.174093
5 9.471069 0.005361 6.716568 0.009971 67.720793 1.066756 0.391844
6 9.501360 0.022738 36.471864 0.014590 101.324578 0.314942 0.331263
6 9.173464 0.538949 34.746007 0.013792 66.814696 1.334825 0.987054
6 9.050096 0.051645 65.346425 0.015284 72.728060 0.942179 1.233790
6 8.727297 0.528714 117.685588 0.007599 70.272234 0.750577 1.879389
6 9.150720 0.480419 165.382957 0.002389 60.097431 1.679855 1.032542
6 8.763265 0.053927 34.017063 0.012512 113.128977 0.291658 1.807452
6 9.314062 0.446509 15.917119 0.017709 84.353575 0.599170 0.705859
6 8.198215 0.023150 156.808892 0.004449 65.204174 0.724633 2.937553
6 9.419296 0.434048 20.161959 0.015781 69.373414 1.074956 0.495390
6 9.357148 0.211025 0.935378 0.007157 64.869088 0.977426 0.619687
7 9.510150 0.593796 149.455005 0.007186 76.521579 0.698468 0.313683
7 9.368741 0.437248 25.505777 0.016362 84.318805 0.628083 0.596500
7 8.933543 0.368870 64.354122 0.000763 63.031518 1.598453 1.466896
7 9.390686 0.375662 9.258308 0.010450 71.480969 0.912565 0.552610
7 8.796680 0.028291 61.312617 0.018425 57.197404 1.566172 1.740622
7 9.471618 0.051168 23.334616 0.013401 113.949121 0.244613 0.390746
7 9.244879 0.470159 19.742022 0.018281 123.242700 0.181308 0.844225
7 9.568749 0.134133 146.635799 0.013925 78.332069 0.609804 0.196485
7 9.304137 0.791419 130.646636 0.011863 65.070638 1.573240 0.725708
7 8.626284 0.670529 170.095938 0.010083 109.385317 0.356550 2.081415
8 9.570163 0.448428 145.134462 0.007586 65.290845 1.013115 0.193656
8 9.539733 0.357176 155.388869 0.016009 68.490828 1.007152 0.254517
8 8.820449 0.184178 22.597482 0.001202 79.344976 0.765498 1.693084
8 9.578380 0.470836 31.245775 0.011725 75.864264 0.788576 0.177223
8 9.302131 0.229367 63.450442 0.007777 70.569138 0.874395 0.729720
8 9.545147 0.264448 4.933627 0.008430 63.630991 1.322371 0.243690
8 9.581330 0.545805 26.522743 0.017057 138.453937 0.163190 0.171323
8 9.423534 0.526868 143.663394 0.001839 77.653835 0.754907 0.486915
8 8.899152 0.036035 164.856178 0.011235 63.506475 1.847881 1.535678
8 8.607462 0.451725 157.172707 0.019692 112.743160 0.326778 2.119058
9 9.472498 0.476857 45.755130 0.000366 64.968945 1.934913 0.388988
9 9.318625 0.400303 161.337822 0.015278 71.981004 0.923430 0.696733
9 9.318366 0.209365 142.050422 0.001260 71.912100 0.905054 0.697252
9 8.781790 0.019721 89.727672 0.010009 84.450594 0.610795 1.770403
9 9.465139 0.557929 151.592557 0.001467 85.958156 0.541502 0.403705
9 9.268793 0.477987 124.849286 0.009978 62.626111 1.367691 0.796396
9 9.344451 0.389696 58.737261 0.000655 142.874620 0.133074 0.645081
9 8.246162 0.225536 11.501133 0.009728 146.199569 0.177452 2.841659
9 9.552869 0.077907 157.761056 0.011211 114.834044 0.225105 0.228246
9 9.478748 0.451852 42.826808 0.000326 66.859897 1.617508 0.376487
10 8.590910 0.410048 35.380705 0.005165 148.195748 0.106592 2.152163
10 9.501804 0.368043 8.778134 0.011484 99.998029 0.304939 0.330374
10 9.465095 0.493593 160.659408 0.002510 103.020398 0.330253 0.403792
10 9.089726 0.525071 31.772374 0.000365 94.485143 0.508574 1.154531
10 8.984076 0.695531 29.196976 0.019716 112.959649 0.259494 1.365831
10 9.134830 0.466130 135.725405 0.009399 67.352183 1.312788 1.064323
10 6.777827 0.149154 170.043036 0.006640 111.913301 0.369015 5.778328
10 8.802476 0.305666 44.146952 0.008959 142.540728 0.116355 1.729030
10 8.972758 0.293888 43.399726 0.012418 67.020701 0.903903 1.388467
10 8.925048 0.266456 100.755455 0.012171 66.646092 0.909018 1.483886
11 9.321593 0.498990 56.764686 0.002571 148.655155 0.126601 0.690797
11 9.046137 0.020552 77.408890 0.010423 84.650037 0.577540 1.241708
11 9.291053 0.719326 33.654808 0.008110 86.733596 0.838190 0.751877
11 9.298232 0.481419 42.990128 0.017379 101.799933 0.387512 0.737518
11 9.520542 0.700305 41.897757 0.008841 96.229448 0.524311 0.292898
11 8.950561 0.656930 125.000016 0.000803 77.412036 0.603346 1.432860
11 8.224708 0.146081 174.745868 0.009442 65.936094 1.788162 2.884567
11 9.370874 0.166448 112.897887 0.014759 77.740990 0.567963 0.592234
11 9.467206 0.093251 2.564024 0.012590 147.636649 0.119203 0.399571
11 9.081405 0.587451 125.779453 0.004944 100.178882 0.295528 1.171172
12 9.588058 0.520109 38.931817 0.006862 90.534580 0.482877 0.157867
12 9.544080 0.052658 15.739568 0.017256 60.970642 1.827914 0.245823
12 9.055019 0.576394 56.177938 0.007059 107.948250 0.268596 1.223945
12 9.099980 0.488998 126.740938 0.012358 58.527016 1.441361 1.134023
12 9.127202 0.255385 67.616453 0.008859 122.278802 0.225548 1.079578
12 8.163754 0.544935 47.901389 0.016324 102.843463 0.459859 3.006475
12 8.705355 0.119593 75.172640 0.019183 82.027704 0.668780 1.923272
12 9.049131 0.350921 140.848195 0.019790 55.089383 1.748307 1.235721
12 8.666654 0.066502 178.699932 0.012889 147.119482 0.163793 2.000674
12 9.442885 0.606267 157.063879 0.015840 149.594629 0.155669 0.448212
13 9.324724 0.580458 27.721127 0.002367 134.036904 0.207525 0.684534
13 8.498497 0.051220 0.824159 0.017723 65.893766 1.696412 2.336988
13 7.857231 0.598770 62.409444 0.006941 114.091383 0.203557 3.619521
13 9.435776 0.489360 130.794902 0.012653 60.495983 1.426636 0.462430
13 9.613606 0.382502 143.824694 0.005100 70.089695 0.814244 0.106771
13 8.851513 0.556347 92.840152 0.009468 125.680415 0.189090 1.630957
13 9.316613 0.251700 49.383574 0.018031 61.421344 1.568952 0.700758
13 8.857516 0.560316 140.142016 0.019031 66.971440 0.751846 1.618950
13 9.469353 0.278663 29.156410 0.004091 147.082612 0.142905 0.395277
13 9.336348 0.424795 15.614157 0.016227 145.629797 0.160015 0.661288
14 9.513153 0.478529 46.157375 0.002624 146.349647 0.143153 0.307676
14 8.846915 0.241840 145.637378 0.005918 63.141140 1.876745 1.640152
14 8.810463 0.591025 123.948434 0.012111 128.689249 0.157913 1.713057
14 9.430729 0.189163 155.265421 0.012620 59.343528 1.405241 0.472525
14 9.557260 0.421761 154.010169 0.002515 77.392136 0.605255 0.219463
14 9.503874 0.528832 150.811472 0.009612 59.335678 1.767280 0.326234
14 9.463282 0.275475 169.660176 0.018792 61.409189 1.363412 0.407419
14 9.374255 0.120665 126.449020 0.000542 73.128849 0.802901 0.585473
14 9.313221 0.301369 28.364130 0.009275 67.156506 1.452515 0.707541
14 9.194405 0.284775 46.028839 0.000097 132.961618 0.190431 0.945173
15 9.135082 0.150956 165.175965 0.003777 66.001122 1.399862 1.063818
15 9.128803 0.000101 179.421687 0.019806 56.468288 1.878810 1.076376
15 8.825829 0.558928 108.739637 0.012244 133.862923 0.196982 1.682324
15 9.606809 0.198158 156.168756 0.012283 63.364038 1.338767 0.120364
15 8.174025 0.299467 138.897205 0.002518 81.547948 0.765596 2.985933
15 8.696853 0.374819 10.456182 0.001117 66.354753 0.879395 1.940277
15 8.618411 0.407589 108.324787 0.005243 63.250958 1.388528 2.097160
15 9.415264 0.123068 136.458499 0.016638 67.539834 1.102620 0.503454
15 9.352134 0.445334 140.482691 0.003602 102.291540 0.352863 0.629714
15 9.590875 0.110979 154.536645 0.002379 69.288952 0.896617 0.152233
16 9.410816 0.577351 29.509271 0.019268 71.495508 1.141732 0.512352
16 8.907450 0.132226 35.416318 0.013149 109.503436 0.311170 1.519082
16 8.831087 0.249181 36.945847 0.011661 139.034292 0.121602 1.671808
16 9.570150 0.254561 137.287218 0.012963 65.270077 1.124259 0.193682
16 9.364284 0.497990 7.398575 0.009670 111.103893 0.238744 0.605415
16 9.456289 0.213760 135.308482 0.006197 116.237585 0.201812 0.421404
16 9.230159 0.259728 71.007955 0.011050 109.398156 0.278616 0.873665
16 8.145701 0.138594 87.219512 0.000796 74.750864 0.958058 3.042581
16 9.362184 0.401036 51.829688 0.019454 88.861686 0.497691 0.609615
16 9.564406 0.140700 175.342860 0.002910 74.857337 0.728215 0.205171
17 9.479767 0.033873 42.865980 0.008319 97.585461 0.348680 0.374449
17 9.149361 0.001139 10.121621 0.014195 86.950296 0.527274 1.035260
17 9.273268 0.130257 75.168774 0.014803 61.608567 1.737846 0.787447
17 9.191003 0.285654 114.563971 0.013351 64.027807 1.204397 0.951977
17 9.564213 0.095332 146.120209 0.007205 83.867314 0.487342 0.205557
17 9.530792 0.640416 158.152387 0.004535 134.514066 0.185680 0.272399
17 9.475976 0.445833 144.582228 0.007284 80.121177 0.650249 0.382030
17 8.974361 0.496979 105.219690 0.004722 122.721223 0.184850 1.385261
17 9.576855 0.099624 14.033007 0.000190 96.473107 0.334291 0.180273
17 7.151165 0.374885 47.896423 0.008331 57.453648 1.809534 5.031652
18 9.131321 0.152504 125.205539 0.008949 58.419765 1.384715 1.071341
18 9.185722 0.071737 147.555991 0.011527 127.000044 0.152066 0.962539
18 7.866525 0.359917 159.411157 0.011383 65.706165 1.948401 3.600933
18 9.586416 0.468814 149.352955 0.005048 76.287605 0.676592 0.161152
18 9.072380 0.131780 73.238618 0.019750 65.671680 1.398456 1.189222
18 9.066366 0.656089 150.228294 0.004605 84.188812 0.457760 1.201250
18 9.423105 0.108422 130.176775 0.018227 62.075186 1.612958 0.487772
18 8.905657 0.057298 154.314986 0.009411 85.518379 0.581645 1.522669
18 9.494617 0.195429 25.158763 0.016059 60.078152 1.675263 0.344748
18 8.676312 0.451589 82.372731 0.007959 120.417284 0.179122 1.981360
19 9.610967 0.176864 25.512926 0.015856 73.137554 0.777124 0.112048
19 9.170853 0.243885 176.281027 0.018812 96.770625 0.286079 0.992276
19 8.322739 0.378409 175.646678 0.013400 122.495913 0.269553 2.688505
19 9.321862 0.413737 48.807356 0.002463 70.467681 1.168217 0.690260
19 9.441575 0.136739 35.647322 0.016501 63.328448 1.193854 0.450832
19 9.449829 0.280744 23.931973 0.007293 59.469065 1.887330 0.434325
19 9.399840 0.024273 2.571439 0.006540 63.990754 1.027515 0.534303
19 8.031100 0.032884 35.794235 0.006913 109.129482 0.345900 3.271783
19 9.279993 0.717499 149.717213 0.016161 89.831034 0.579059 0.773997
19 9.077782 0.589277 116.842398 0.006716 140.354060 0.141938 1.178418
20 8.217143 0.523078 68.386671 0.004631 80.500338 0.742617 2.899697
20 8.549695 0.686626 176.930063 0.004958 139.860327 0.215205 2.234594
20 9.611609 0.366873 146.471625 0.000194 74.492497 0.708317 0.110764
20 9.327542 0.220327 27.859901 0.003533 68.408243 1.226079 0.678898
20 9.426946 0.447297 5.585677 0.000309 96.267110 0.385902 0.480090
20 9.509135 0.038651 149.929265 0.012581 110.050268 0.234455 0.315712
20 9.072050 0.365292 176.266269 0.010064 74.132499 0.608655 1.189882
20 7.790726 0.580234 84.358520 0.016082 143.464983 0.195531 3.752530
20 9.010145 0.312575 89.230321 0.015677 88.897780 0.410115 1.313692
20 9.317466 0.754423 32.208133 0.011366 79.483658 1.321564 0.699051
21 8.838567 0.370946 7.798555 0.000609 62.796303 1.144100 1.656849
21 8.895192 0.654530 134.225614 0.005024 144.767391 0.194052 1.543598
21 9.583276 0.244242 149.246708 0.010964 70.985144 0.855955 0.167431
21 7.947958 0.036977 55.070066 0.013102 65.972568 1.844298 3.438067
21 8.658060 0.297616 169.099456 0.011219 88.043574 0.330664 2.017862
21 9.082881 0.222594 22.736532 0.012880 127.430289 0.216033 1.168221
21 9.521493 0.438317 40.357415 0.010510 88.064162 0.523832 0.290996
21 9.345841 0.203378 25.030881 0.001197 74.614410 0.607981 0.642301
21 7.897440 0.325358 86.922621 0.014762 89.561672 0.315138 3.539103
21 9.267822 0.184573 56.137189 0.019111 71.099665 0.984036 0.798339
22 9.409048 0.372184 27.291071 0.005300 67.955430 0.990585 0.515887
22 9.250653 0.043798 53.686318 0.003057 91.910745 0.328025 0.832677
22 9.158795 0.066904 45.113677 0.013719 89.755041 0.344400 1.016392
22 7.928437 0.263007 53.642009 0.006144 110.636830 0.184607 3.477109
22 9.392191 0.257514 125.968085 0.011136 88.049171 0.392195 0.549601
22 9.402034 0.349772 177.630107 0.015319 132.956050 0.186784 0.529915
22 8.591479 0.134073 68.206404 0.003685 67.889698 1.356331 2.151024
22 9.460243 0.712559 34.761210 0.012121 114.434586 0.338431 0.413496
22 9.349334 0.153016 94.729170 0.007615 94.307175 0.337358 0.635314
22 8.942318 0.443994 121.032470 0.000020 56.819700 1.675361 1.449347
23 9.252245 0.208609 52.061724 0.004361 133.326731 0.142877 0.829493
23 7.455929 0.409935 61.836301 0.010284 121.832936 0.291042 4.422124
23 9.545656 0.345933 30.736218 0.018214 100.300604 0.312055 0.242671
23 9.564836 0.224476 143.994194 0.000023 75.518906 0.607054 0.204310
23 9.412320 0.518960 17.871598 0.019715 99.224875 0.388889 0.509342
23 8.281582 0.247577 63.158391 0.015876 109.667229 0.334339 2.770818
23 8.921661 0.462567 145.095985 0.018207 61.283909 1.015309 1.490660
23 9.425769 0.635825 16.920584 0.013482 111.915787 0.275329 0.482444
23 8.408785 0.260363 95.969413 0.002834 71.957626 0.990215 2.516412
23 9.496539 0.661545 44.547965 0.014956 71.667727 1.704501 0.340904
24 9.320017 0.138415 115.180372 0.012083 59.765082 1.436574 0.693948
24 9.107078 0.114954 136.917428 0.005181 98.053615 0.267350 1.119827
24 8.782177 0.739315 138.909840 0.016685 138.040715 0.243599 1.769629
24 9.497686 0.219458 143.055447 0.000190 76.488647 0.560758 0.338611
24 8.779656 0.590889 19.678637 0.003699 137.353563 0.214562 1.774671
24 9.227447 0.512963 60.353016 0.003548 108.343298 0.302806 0.879090
24 7.004841 0.344347 158.824406 0.000772 70.994442 1.482225 5.324301
24 8.559318 0.762957 56.026173 0.010429 81.607177 0.894430 2.215347
24 8.747874 0.614814 111.636821 0.004442 113.734009 0.228224 1.838235
24 9.474490 0.165117 47.238656 0.006071 63.143743 1.295993 0.385003
25 9.213364 0.151840 112.452140 0.002429 56.394775 1.913152 0.907255
25 9.311604 0.128501 137.763357 0.005618 99.639729 0.270338 0.710775
25 7.486793 0.088284 49.678386 0.014764 120.844602 0.287418 4.360396
25 9.056768 0.325684 38.458157 0.011536 69.549863 1.359174 1.220446
25 9.076800 0.597336 7.462516 0.003703 135.023465 0.208197 1.180384
25 9.391735 0.156387 84.890681 0.005338 148.818176 0.117713 0.550513
25 8.871048 0.469609 52.715729 0.018732 68.164530 1.711184 1.591887
25 9.347743 0.272257 136.282592 0.008075 77.616882 0.699675 0.638496
25 8.976869 0.088638 158.333485 0.006410 106.660614 0.214611 1.380244
25 8.647779 0.593509 18.175867 0.019377 65.563465 1.733239 2.038424
26 7.962667 0.097341 54.098271 0.018277 67.828497 1.619142 3.408648
26 8.904459 0.090117 95.035203 0.011758 71.316291 0.623611 1.525064
26 9.043014 0.029284 19.650617 0.007981 68.290106 1.225200 1.247955
26 9.580739 0.484400 38.733413 0.015399 64.301439 1.902757 0.172505
26 9.457424 0.571223 15.047396 0.007668 141.854456 0.172262 0.419136
26 9.138188 0.088932 77.314794 0.005754 120.786803 0.170453 1.057607
26 8.957379 0.408578 60.074022 0.018946 63.537978 1.705664 1.419225
26 9.516999 0.041375 60.484016 0.014357 79.801871 0.563881 0.299985
26 9.553325 0.174409 146.086359 0.007956 118.136845 0.212861 0.227332
26 8.627835 0.207770 33.396255 0.010939 67.608493 0.756081 2.078312
27 8.930436 0.194367 52.070004 0.017125 67.723699 0.813831 1.473111
27 9.557864 0.139144 151.506243 0.016856 62.085573 1.240711 0.218255
27 9.451603 0.077148 98.988757 0.016596 90.719588 0.406420 0.430777
27 8.637132 0.488037 32.034260 0.015097 69.684434 1.840590 2.059718
27 9.610301 0.599280 142.941349 0.005834 64.810814 1.242289 0.113380
27 8.124412 0.108247 123.618158 0.001554 64.426911 1.898590 3.085159
27 9.542831 0.067806 27.907475 0.016619 78.950126 0.555952 0.248320
27 7.416983 0.492792 136.067608 0.015614 72.397732 1.395607 4.500017
27 9.150424 0.394554 81.238124 0.013671 123.413592 0.186737 1.033134
27 9.597064 0.137633 26.458982 0.010867 70.889678 0.821302 0.139855
28 9.485383 0.014786 23.209923 0.019725 63.382154 1.163965 0.363217
28 9.511570 0.145147 132.512609 0.018615 64.783016 1.207596 0.310843
28 9.322352 0.126861 112.759546 0.014025 113.861469 0.205018 0.689279
28 7.980176 0.529632 65.547866 0.015179 67.170317 1.692551 3.373630
28 8.989538 0.221330 82.000630 0.013509 66.191454 0.969647 1.354907
28 8.364178 0.450293 131.160071 0.014298 94.441057 0.271402 2.605627
28 9.518555 0.036058 32.527249 0.016733 63.415320 1.197270 0.296872
28 8.662319 0.165981 49.280642 0.015665 81.013885 0.728187 2.009345
28 9.234169 0.303616 75.133481 0.011569 128.633411 0.162445 0.865644
28 9.503674 0.160957 48.994639 0.010661 72.459318 0.809249 0.326635
29 9.353914 0.056552 163.154144 0.004986 65.024823 0.924738 0.626154
29 8.780140 0.130565 131.028821 0.018419 70.214171 1.135481 1.773703
29 7.828832 0.506843 101.990574 0.011752 64.501886 1.264480 3.676318
29 9.442612 0.460344 136.001002 0.013978 93.344114 0.427402 0.448758
29 8.975268 0.080459 39.111571 0.008111 70.331013 0.660994 1.383446
29 9.541865 0.103429 133.091973 0.000361 64.902232 1.069187 0.250252
29 9.509292 0.676031 143.877130 0.009782 66.793511 1.088226 0.315398
29 8.441214 0.333135 12.099400 0.012824 61.071026 1.217062 2.451554
29 9.489827 0.095579 64.242596 0.011338 147.670477 0.125139 0.354328
29 9.498534 0.231658 16.739563 0.010869 68.433448 1.125220 0.336914
30 8.780148 0.630685 18.468979 0.007554 72.597345 1.085157 1.773686
30 9.369687 0.718187 139.217220 0.002298 85.525109 0.673821 0.594609
30 9.514525 0.327154 32.470950 0.005606 70.321978 1.086405 0.304932
30 8.566621 0.377781 83.823280 0.000324 104.045241 0.345632 2.200741
30 9.539239 0.359704 153.578641 0.014138 61.561243 1.635052 0.255505
30 8.211687 0.220903 120.095441 0.002776 60.836271 0.915520 2.910608
30 8.389884 0.680319 34.898417 0.001535 92.627794 0.401178 2.554215
30 9.368115 0.128140 177.528484 0.011791 58.104470 1.649821 0.597752
30 9.442476 0.093984 121.163799 0.012693 65.094193 1.210701 0.449031
30 8.100667 0.610628 25.789274 0.009041 67.212619 1.241331 3.132648
31 9.440928 0.116787 76.012152 0.003198 97.217722 0.325214 0.452127
31 9.358736 0.719344 145.669393 0.000370 86.061528 0.497836 0.616511
31 9.511306 0.083341 154.468986 0.007570 86.651660 0.474358 0.311370
31 9.430700 0.166265 161.668348 0.008579 65.054970 1.346466 0.472583
31 7.543994 0.157153 70.032463 0.004564 91.283012 0.566850 4.245995
31 8.026411 0.362039 103.817851 0.010390 75.622537 0.878481 3.281161
31 9.026889 0.266787 93.961482 0.000394 74.358231 0.660599 1.280204
31 9.476791 0.528611 133.317690 0.015313 60.826221 1.792578 0.380401
31 9.256518 0.515206 136.498705 0.017369 68.402616 1.233652 0.820947
31 9.335347 0.497151 24.616674 0.004630 67.264865 1.240296 0.663288
32 8.837679 0.313018 24.959376 0.002263 96.714021 0.445854 1.658625
32 9.496485 0.721310 145.568233 0.000092 85.163507 0.570095 0.341013
32 9.598792 0.498660 146.438079 0.011201 75.351535 0.713388 0.136399
32 8.947827 0.294772 125.724078 0.017407 74.107755 0.549028 1.438330
32 9.382092 0.072720 72.480253 0.002413 101.007480 0.326888 0.569798
32 9.547677 0.646400 136.862420 0.018836 67.900616 1.194198 0.238629
32 8.952458 0.078493 68.865204 0.002010 66.086648 1.413225 1.429068
32 6.582217 0.402464 125.279067 0.001622 77.090835 1.099301 6.169549
32 9.280483 0.409600 153.078742 0.019528 67.274958 1.261329 0.773016
32 9.159099 0.251592 112.834824 0.018857 60.414151 1.413811 1.015784
33 9.599162 0.192258 15.881326 0.008432 87.511543 0.432549 0.135659
33 9.126191 0.605117 121.273700 0.002074 104.712577 0.327013 1.081601
33 9.519089 0.460470 151.996232 0.011577 73.836413 0.796496 0.295805
33 9.391499 0.607339 39.910837 0.013006 89.188135 0.491032 0.550984
33 8.041730 0.720489 41.292640 0.018548 118.136598 0.390800 3.250523
33 7.832371 0.654026 138.103477 0.019581 73.717728 1.436778 3.669240
33 9.552119 0.106561 137.770824 0.007961 60.924664 1.588617 0.229744
33 9.005096 0.450164 175.063294 0.011626 61.633731 1.866157 1.323790
33 8.951182 0.701751 133.762021 0.006443 59.181732 1.383934 1.431619
33 9.395629 0.283870 174.242242 0.015504 57.905502 1.932045 0.542725
34 9.121859 0.258230 19.820843 0.014805 89.162226 0.357315 1.090264
34 9.505586 0.585243 149.260173 0.003775 60.045485 1.835545 0.322811
34 8.415439 0.252086 172.361747 0.011225 70.852797 1.228794 2.503104
34 9.302899 0.600336 19.999136 0.012278 87.743561 0.557934 0.728184
34 9.083362 0.665428 152.894313 0.000037 72.244057 0.758693 1.167259
34 9.311396 0.764264 138.884418 0.008999 101.199812 0.463292 0.711191
34 8.543911 0.079490 0.337687 0.004647 55.182447 1.727154 2.246161
34 9.137556 0.418038 7.075694 0.011969 61.970077 1.987359 1.058871
34 8.443913 0.565074 21.965644 0.005793 64.231505 1.496723 2.446157
34 9.498679 0.194494 174.103489 0.016311 60.840096 1.963423 0.336624
35 9.564732 0.051856 160.092505 0.016814 87.864798 0.432307 0.204518
35 9.556275 0.270376 158.244299 0.013496 81.938117 0.561347 0.221433
35 9.480827 0.024048 56.323387 0.012201 63.117065 1.194674 0.372328
35 8.698331 0.014808 65.026513 0.016290 59.620246 1.188776 1.937321
35 9.214074 0.100469 144.841321 0.017337 76.662257 0.760583 0.905834
35 8.645400 0.004871 144.324235 0.009083 102.099430 0.377736 2.043182
35 8.292669 0.717788 47.956980 0.017990 111.861348 0.430228 2.748644
35 8.896457 0.317586 32.711759 0.012808 59.180726 1.748425 1.541068
35 9.429168 0.466463 30.247322 0.012756 98.305453 0.409204 0.475648
35 9.396941 0.177294 136.758973 0.017513 60.451926 1.946581 0.540101
36 8.833329 0.527576 148.596585 0.001046 73.337273 1.067846 1.667324
36 9.554418 0.166825 175.007670 0.016494 62.333143 1.619714 0.225146
36 9.559074 0.021923 19.140330 0.012055 62.219781 1.362191 0.215834
36 9.295506 0.098844 69.742224 0.014590 64.430734 1.056213 0.742970
36 9.195694 0.335551 159.295705 0.015423 62.821909 1.786594 0.942595
36 8.868651 0.782713 127.444299 0.008407 124.564447 0.207683 1.596681
36 9.319463 0.698264 151.188635 0.001922 77.394121 0.724818 0.695056
36 9.351299 0.210777 73.429535 0.017627 104.628452 0.290807 0.631385
36 9.340174 0.527539 36.564087 0.012956 111.447155 0.245874 0.653635
36 9.611865 0.216162 146.653688 0.013353 58.841627 1.700768 0.110252
37 8.956966 0.403516 161.108821 0.005879 73.411763 0.962726 1.420051
37 8.830224 0.363526 4.550644 0.008319 62.178644 1.190561 1.673535
37 9.368779 0.029594 30.130717 0.011208 57.772309 1.788522 0.596425
37 8.399215 0.659555 66.368901 0.012938 92.263405 0.512469 2.535552
37 8.932691 0.368493 159.280652 0.014850 64.248403 1.727394 1.468601
37 8.445808 0.681192 98.575549 0.008498 127.337916 0.189945 2.442367
37 9.271859 0.688500 131.002002 0.004196 87.794416 0.463070 0.790265
37 9.530216 0.372243 136.205223 0.006475 58.922195 1.997370 0.273550
37 9.585414 0.197728 15.351490 0.003472 76.063338 0.630685 0.163155
37 9.310952 0.130551 99.377453 0.012949 63.009797 1.378588 0.712078
38 8.837379 0.540202 167.988212 0.002619 66.574552 1.028581 1.659224
38 9.303286 0.197661 114.298132 0.011771 58.049205 1.846267 0.727410
38 9.525369 0.039931 46.025284 0.010712 59.795615 1.689392 0.283245
