#REFERENCE 3 47.2332780 26.7604953
1.1 4.2448313 2.7691119 0.000000 0.000000 0.00000 1.2700 1.47 
1.2 4.1528774 2.6208327 0.000000 0.000000 0.00000 1.2700 -0.24 
1.3 4.1602445 2.2070334 0.000000 0.000000 0.00000 1.2700 1.87 
B1a -0.3118985 7.0067943 0.000000 0.000000 0.00000 1.8530 1.98 
B1b 0.2392715 6.4915284 0.000000 0.000000 0.00000 1.8530 1.69 
B2a -0.5663461 7.2784821 0.000000 0.000000 0.00000 1.8525 2.72 
B2b -0.1252249 6.8043888 0.000000 0.000000 0.00000 1.8525 1.68 
4.1 6.4608646 -4.4758062 0.000000 0.000000 0.00000 6.2000 1.31 
4.3 5.6625404 -3.4665040 0.000000 0.000000 0.00000 6.2000 3.11 
6.2 6.3096709 -5.9560973 0.000000 0.000000 0.00000 4.9444 0.30 
6.3 6.2703617 -5.6396240 0.000000 0.000000 0.00000 4.9444 1.36 
7.2a -0.7084985 -0.6206040 0.000000 0.000000 0.00000 3.3900 2.90 
7.2b -0.6342260 -1.0249402 0.000000 0.000000 0.00000 3.3900 2.15 
7.2c 0.1943502 -0.2682503 0.000000 0.000000 0.00000 3.3900 1.75 
7.2d -0.9592332 -0.7661061 0.000000 0.000000 0.00000 3.3900 2.78 
10.2 -1.1165813 -1.1658436 0.000000 0.000000 0.00000 3.3800 3.24 
10.3 -0.4574701 -1.1532103 0.000000 0.000000 0.00000 3.3800 1.84 
K2a -1.3261281 -0.1570305 0.000000 0.000000 0.00000 1.8774 2.29 
K2b -1.0978586 -0.1707231 0.000000 0.000000 0.00000 1.8774 3.04 
K2c -1.1168550 0.0161075 0.000000 0.000000 0.00000 1.8774 1.95 
