#REFERENCE 3 47.2332780 26.7604953
1.3 4.160 2.207 0.000 0.000 0.00 1.270 1.87 -16.300 0.420 1.87 0.00
1.3 4.160 2.207 0.000 0.000 0.00 1.270 1.87 -4.392 -0.273 1.87 0.00
1.3 4.160 2.207 0.000 0.000 0.00 1.270 1.87 35.320 19.759 1.87 0.00
1.2 4.153 2.621 0.000 0.000 0.00 1.270 -0.24 -16.297 -0.471 -0.24 0.00
1.2 4.153 2.621 0.000 0.000 0.00 1.270 -0.24 -4.404 -0.566 -0.24 0.00
1.2 4.153 2.621 0.000 0.000 0.00 1.270 -0.24 34.862 21.354 -0.24 0.00
1.1 4.245 2.769 0.000 0.000 0.00 1.270 1.47 -16.050 -0.707 1.47 0.00
1.1 4.245 2.769 0.000 0.000 0.00 1.270 1.47 -4.520 -0.679 1.47 0.00
1.1 4.245 2.769 0.000 0.000 0.00 1.270 1.47 34.864 21.804 1.47 0.00
B2b -0.125 6.804 0.000 0.000 0.00 1.853 1.68 -10.083 -28.292 1.68 0.00
B2b -0.125 6.804 0.000 0.000 0.00 1.853 1.68 -1.377 -2.371 1.68 0.00
B2b -0.125 6.804 0.000 0.000 0.00 1.853 1.68 21.492 43.210 1.68 0.00
B2a -0.566 7.278 0.000 0.000 0.00 1.853 2.72 -7.432 -28.585 2.72 0.00
B2a -0.566 7.278 0.000 0.000 0.00 1.853 2.72 -1.193 -2.621 2.72 0.00
B2a -0.566 7.278 0.000 0.000 0.00 1.853 2.72 19.556 44.516 2.72 0.00
B1b 0.239 6.492 0.000 0.000 0.00 1.853 1.69 -15.018 -27.245 1.69 0.00
B1b 0.239 6.492 0.000 0.000 0.00 1.853 1.69 -1.536 -2.215 1.69 0.00
B1b 0.239 6.492 0.000 0.000 0.00 1.853 1.69 23.002 42.198 1.69 0.00
B1a -0.312 7.007 0.000 0.000 0.00 1.853 1.98 -9.129 -28.326 1.98 0.00
B1a -0.312 7.007 0.000 0.000 0.00 1.853 1.98 -1.299 -2.477 1.98 0.00
B1a -0.312 7.007 0.000 0.000 0.00 1.853 1.98 20.671 43.779 1.98 0.00
K2c -1.117 0.016 0.000 0.000 0.00 1.877 1.95 -24.468 15.994 1.95 0.00
K2c -1.117 0.016 0.000 0.000 0.00 1.877 1.95 -7.215 -40.557 1.95 0.00
K2c -1.117 0.016 0.000 0.000 0.00 1.877 1.95 -0.656 0.945 1.95 0.00
K2c -1.117 0.016 0.000 0.000 0.00 1.877 1.95 32.071 -13.327 1.95 0.00
K2c -1.117 0.016 0.000 0.000 0.00 1.877 1.95 31.897 22.626 1.95 0.00
K2b -1.098 -0.171 0.000 0.000 0.00 1.877 3.04 -24.027 16.365 3.04 0.00
K2b -1.098 -0.171 0.000 0.000 0.00 1.877 3.04 -7.059 -40.812 3.04 0.00
K2b -1.098 -0.171 0.000 0.000 0.00 1.877 3.04 -0.662 1.026 3.04 0.00
K2b -1.098 -0.171 0.000 0.000 0.00 1.877 3.04 32.916 -11.543 3.04 0.00
K2b -1.098 -0.171 0.000 0.000 0.00 1.877 3.04 32.359 21.513 3.04 0.00
K2a -1.326 -0.157 0.000 0.000 0.00 1.877 2.29 -24.108 16.881 2.29 0.00
K2a -1.326 -0.157 0.000 0.000 0.00 1.877 2.29 -8.476 -40.728 2.29 0.00
K2a -1.326 -0.157 0.000 0.000 0.00 1.877 2.29 -0.554 1.022 2.29 0.00
K2a -1.326 -0.157 0.000 0.000 0.00 1.877 2.29 31.726 22.119 2.29 0.00
K2a -1.326 -0.157 0.000 0.000 0.00 1.877 2.29 32.951 -10.647 2.29 0.00
10.3 -0.457 -1.153 0.000 0.000 0.00 3.380 1.84 -26.239 18.492 1.84 0.00
10.3 -0.457 -1.153 0.000 0.000 0.00 3.380 1.84 -4.951 -47.437 1.84 0.00
10.3 -0.457 -1.153 0.000 0.000 0.00 3.380 1.84 -0.951 1.358 1.84 0.00
10.3 -0.457 -1.153 0.000 0.000 0.00 3.380 1.84 39.691 17.938 1.84 0.00
10.3 -0.457 -1.153 0.000 0.000 0.00 3.380 1.84 40.270 -7.167 1.84 0.00
10.2 -1.117 -1.166 0.000 0.000 0.00 3.380 3.24 -26.480 20.031 3.24 0.00
10.2 -1.117 -1.166 0.000 0.000 0.00 3.380 3.24 -9.141 -47.237 3.24 0.00
10.2 -1.117 -1.166 0.000 0.000 0.00 3.380 3.24 -0.669 1.362 3.24 0.00
10.2 -1.117 -1.166 0.000 0.000 0.00 3.380 3.24 38.142 19.920 3.24 0.00
10.2 -1.117 -1.166 0.000 0.000 0.00 3.380 3.24 40.020 -4.634 3.24 0.00
