#REFERENCE 0 47.2332780 26.7604950
1 47.2332571 26.7606495 0.0000 0.0000 37.72 0.00
1 47.233257 26.760649 0.0000 0.0000 37.72 0.00
1 47.2332571 26.7606495 0.0000 0.0000 37.72 0.00
1 47.2332571 26.7606495 8.0372 7.2568 37.72 2108.88
2 47.2332780 26.7604950 0.0000 0.0000 67.50 0.00
2 47.233278 26.760495 0.0000 0.0000 67.50 0.00
2 47.2332780 26.7604950 0.0000 0.0000 67.50 0.00
2 47.2332780 26.7604950 2.9216 2.4012 67.50 68.50
3 47.2332780 26.7604950 0.0000 0.0000 57.72 0.00
3 47.233278 26.760495 0.0000 0.0000 57.72 0.00
3 47.2332780 26.7604950 0.0000 0.0000 57.72 0.00
3 47.2332780 26.7604950 0.0000 0.0000 57.72 0.00
4 47.2327520 26.7483817 0.0000 0.0000 21.10 0.00
4 47.232752 26.748382 0.0000 0.0000 21.10 0.00
4 47.2327520 26.7483817 0.0000 0.0000 21.10 0.00
4 47.2327520 26.7483817 0.8781 0.7975 21.10 4.08
5 47.2364870 26.7518727 0.0000 0.0000 53.69 0.00
5 47.236487 26.751873 0.0000 0.0000 53.69 0.00
5 47.2364870 26.7518727 0.0000 0.0000 53.69 0.00
5 47.2364870 26.7518727 0.8671 0.8044 53.69 4.07
6 47.2395940 26.7671047 0.0000 0.0000 -75.49 0.00
6 47.239594 26.767105 0.0000 0.0000 -75.49 0.00
6 47.2395940 26.7671047 0.0000 0.0000 -75.49 0.00
6 47.2395940 26.7671047 0.8514 0.7750 -75.49 3.63
7 47.2507340 26.7633727 0.0000 0.0000 79.34 0.00
7 47.250734 26.763373 0.0000 0.0000 79.34 0.00
7 47.2507340 26.7633727 0.0000 0.0000 79.34 0.00
7 47.2507340 26.7633727 0.8555 0.7706 79.34 3.61
8 47.2210330 26.7540187 0.0000 0.0000 51.76 0.00
8 47.221033 26.754019 0.0000 0.0000 51.76 0.00
8 47.2210330 26.7540187 0.0000 0.0000 51.76 0.00
8 47.2210330 26.7540187 0.9584 0.6797 51.76 3.18
9 47.2330290 26.7612647 0.0000 0.0000 -24.00 0.00
9 47.233029 26.761265 0.0000 0.0000 -24.00 0.00
9 47.2330290 26.7612647 0.0000 0.0000 -24.00 0.00
9 47.2330290 26.7612647 0.9717 0.6608 -24.00 3.00
10 47.2285260 26.7761577 0.0000 0.0000 29.02 0.00
10 47.228526 26.776158 0.0000 0.0000 29.02 0.00
10 47.2285260 26.7761577 0.0000 0.0000 29.02 0.00
10 47.2285260 26.7761577 0.8799 0.6922 29.02 2.95
11 47.2187970 26.7458307 0.0000 0.0000 -57.05 0.00
11 47.218797 26.745831 0.0000 0.0000 -57.05 0.00
11 47.2187970 26.7458307 0.0000 0.0000 -57.05 0.00
11 47.2187970 26.7458307 1.0086 0.6197 -57.05 2.61
12 47.2319430 26.7532627 0.0000 0.0000 54.82 0.00
12 47.231943 26.753263 0.0000 0.0000 54.82 0.00
12 47.2319430 26.7532627 0.0000 0.0000 54.82 0.00
12 47.2319430 26.7532627 1.0567 0.6078 54.82 2.59
13 47.2462320 26.7686757 0.0000 0.0000 -89.97 0.00
13 47.246232 26.768676 0.0000 0.0000 -89.97 0.00
13 47.2462320 26.7686757 0.0000 0.0000 -89.97 0.00
13 47.2462320 26.7686757 0.9991 0.5862 -89.97 2.20
14 47.2332130 26.7632447 0.0000 0.0000 -48.01 0.00
14 47.233213 26.763245 0.0000 0.0000 -48.01 0.00
14 47.2332130 26.7632447 0.0000 0.0000 -48.01 0.00
14 47.2332130 26.7632447 1.3305 0.5370 -48.01 2.07
15 47.2318400 26.7601627 0.0000 0.0000 54.50 0.00
15 47.231840 26.760163 0.0000 0.0000 54.50 0.00
15 47.2318400 26.7601627 0.0000 0.0000 54.50 0.00
15 47.2318400 26.7601627 0.7601 0.6543 54.50 2.03
16 47.2296670 26.7423437 0.0000 0.0000 -60.92 0.00
16 47.229667 26.742344 0.0000 0.0000 -60.92 0.00
16 47.2296670 26.7423437 0.0000 0.0000 -60.92 0.00
16 47.2296670 26.7423437 0.9389 0.5694 -60.92 1.89
17 47.2176360 26.7496737 0.0000 0.0000 -81.44 0.00
17 47.217636 26.749674 0.0000 0.0000 -81.44 0.00
17 47.2176360 26.7496737 0.0000 0.0000 -81.44 0.00
17 47.2176360 26.7496737 0.7211 0.6393 -81.44 1.76
18 47.2242210 26.7598397 0.0000 0.0000 -55.53 0.00
18 47.224221 26.759840 0.0000 0.0000 -55.53 0.00
18 47.2242210 26.7598397 0.0000 0.0000 -55.53 0.00
18 47.2242210 26.7598397 0.6908 0.6443 -55.53 1.66
19 47.2316730 26.7661627 0.0000 0.0000 65.22 0.00
19 47.231673 26.766163 0.0000 0.0000 65.22 0.00
19 47.2316730 26.7661627 0.0000 0.0000 65.22 0.00
19 47.2316730 26.7661627 0.8635 0.5435 65.22 1.51
20 47.2322560 26.7602297 0.0000 0.0000 48.10 0.00
