#REFERENCE 3 47.2332780 26.7604950
I1c 1.816 -1.802 0.185 0.056 151.30 1.914 1.95 -3.326 -40.438 2.66 -0.71
I1c 1.816 -1.802 0.185 0.056 151.30 1.914 1.95 33.463 22.313 2.51 -0.56
I1c 1.816 -1.802 0.185 0.056 151.30 1.914 1.95 -0.012 0.030 -8.76 10.71
I1c 1.816 -1.802 0.185 0.056 151.30 1.914 1.95 32.130 -15.058 2.28 -0.33
I1c 1.816 -1.802 0.185 0.056 151.30 1.914 1.95 -24.568 14.962 1.95 0.00
I1b 1.489 -1.813 0.213 0.028 155.31 1.914 2.54 -5.744 -40.626 2.46 0.08
I1b 1.489 -1.813 0.213 0.028 155.31 1.914 2.54 32.624 23.033 2.63 -0.10
I1b 1.489 -1.813 0.213 0.028 155.31 1.914 2.54 30.680 25.916 2.68 -0.14
I1b 1.489 -1.813 0.213 0.028 155.31 1.914 2.54 31.373 25.002 -4.77 7.30
I1b 1.489 -1.813 0.213 0.028 155.31 1.914 2.54 -0.007 0.030 -8.84 11.37
I1b 1.489 -1.813 0.213 0.028 155.31 1.914 2.54 -24.527 15.811 1.97 0.57
I1b 1.489 -1.813 0.213 0.028 155.31 1.914 2.54 32.334 -13.838 2.54 -0.00
I1a 1.461 -1.857 0.180 0.037 92.21 1.914 2.44 32.525 -13.401 2.64 -0.20
I1a 1.461 -1.857 0.180 0.037 92.21 1.914 2.44 32.662 22.822 2.62 -0.18
I1a 1.461 -1.857 0.180 0.037 92.21 1.914 2.44 30.687 25.749 2.78 -0.34
I1a 1.461 -1.857 0.180 0.037 92.21 1.914 2.44 -24.411 16.020 1.97 0.47
I1a 1.461 -1.857 0.180 0.037 92.21 1.914 2.44 30.978 24.944 1.64 0.80
I1a 1.461 -1.857 0.180 0.037 92.21 1.914 2.44 -0.007 0.031 -8.81 11.25
I1a 1.461 -1.857 0.180 0.037 92.21 1.914 2.44 -5.940 -40.694 2.44 -0.00
3.2 -5.585 5.941 0.135 0.128 48.92 2.022 1.39 -11.605 44.783 1.86 -0.47
3.2 -5.585 5.941 0.135 0.128 48.92 2.022 1.39 2.758 -2.614 -0.71 2.10
3.2 -5.585 5.941 0.135 0.128 48.92 2.022 1.39 15.612 -14.620 1.39 -0.00
3.1 -6.231 5.527 0.234 0.043 116.59 2.022 1.99 3.109 -2.468 -0.72 2.71
3.1 -6.231 5.527 0.234 0.043 116.59 2.022 1.99 16.035 -13.338 1.33 0.66
3.1 -6.231 5.527 0.234 0.043 116.59 2.022 1.99 -15.317 42.973 1.99 0.00
K2b 0.797 -12.942 0.218 0.076 90.44 3.290 1.44 -0.616 8.728 0.55 0.89
K2b 0.797 -12.942 0.218 0.076 90.44 3.290 1.44 -3.810 20.822 1.84 -0.40
K2b 0.797 -12.942 0.218 0.076 90.44 3.290 1.44 -11.488 -59.278 1.44 0.00
K2a 1.211 -12.915 0.134 0.089 19.10 3.290 1.79 -10.077 -59.215 1.52 0.28
