#REFERENCE 3 47.2332780 26.7604950
1.1 6.8648317 0.5190111 0.149392 0.078274 90.12143 1.2700 1.82 
1.2 7.3286366 0.8177607 0.380751 0.091746 96.50321 1.2700 0.63 
1.3 6.1020056 0.4333306 0.196647 0.057750 21.64686 1.2700 1.85 
B1a 2.1782267 4.9084220 0.150255 0.059537 71.51179 1.8942 2.11 
B1b 2.4353307 4.8010913 0.206920 0.065583 61.67557 1.8942 1.66 
B2a 1.9062250 5.1856238 0.139990 0.041216 72.33015 1.8942 2.59 
B2b 2.0932168 5.1822167 0.207489 0.066394 64.97236 1.8942 1.64 
B3a 1.8750031 4.6851082 0.143271 0.050512 69.03659 1.8942 2.34 
B3b 2.0351521 4.6666824 0.206277 0.063937 63.74123 1.8942 1.69 
B4a 2.0128964 4.9002947 0.146893 0.054163 70.39486 1.8942 2.24 
B4b 2.2114373 4.8425357 0.206777 0.065247 63.19569 1.8942 1.66 
3.1 -6.2312504 5.5270455 0.233515 0.042923 116.59189 2.0222 1.99 
3.2 -5.5854740 5.9408220 0.135212 0.128137 48.91891 2.0222 1.39 
D1a 10.1533738 -7.0739649 0.190395 0.099853 57.30640 6.2000 1.29 
D1b 10.0588467 -6.9278229 0.251333 0.024025 135.76529 6.2000 2.54 
D1c 9.8649380 -7.3311810 0.492989 0.130804 55.06142 6.2000 -0.03 
6.1 9.5150058 -7.8011911 0.247689 0.034678 131.54387 3.9566 2.15 
6.2 9.3055292 -7.9231695 0.407194 0.091941 52.26433 3.9566 0.56 
6.3 9.5057605 -7.8439254 0.211633 0.079717 55.30115 3.9566 1.42 
7.2a 2.2289411 -2.8140717 0.224194 0.020765 159.00169 3.3900 2.82 
7.2b 2.1470014 -2.9820837 0.188506 0.036187 91.68606 3.3900 2.41 
7.2c 2.4186367 -2.1394035 0.185971 0.066253 150.95454 3.3900 1.76 
7.2d 1.4304147 -2.9603000 0.197834 0.025179 23.88211 3.3900 2.75 
8.1 1.8072950 -3.7082786 0.192495 0.047210 86.38681 3.3800 2.09 
8.2 1.5899160 -3.2297458 0.220990 0.011674 166.61601 3.3800 3.46 
8.3 1.8816957 -2.8536020 0.184242 0.064735 151.67483 3.3800 1.80 
I1a 1.4614152 -1.8572533 0.179821 0.036720 92.21219 1.9140 2.44 
I1b 1.4886113 -1.8127501 0.213243 0.028335 155.30745 1.9140 2.54 
I1c 1.8156711 -1.8017985 0.185313 0.055941 151.30461 1.9140 1.95 
I2a 1.0764819 -1.8826094 0.179655 0.038795 87.63295 1.9140 2.38 
I2b 1.0971735 -1.8884124 0.209518 0.021542 157.40057 1.9140 2.85 
I2c 1.4426574 -1.8339982 0.186801 0.054334 150.40956 1.9140 1.97 
10.1a 3.3559209 0.9892987 0.193104 0.056299 43.91971 1.7768 1.90 
10.1b 3.4860748 0.6117988 0.183248 0.065104 169.48540 1.7768 1.80 
K1a 0.9766233 -12.4971052 0.119885 0.100691 19.54282 3.2900 1.79 
K1b 0.5735173 -12.5319744 0.218318 0.075229 88.30794 3.2900 1.45 
K2a 1.2107168 -12.9147185 0.134311 0.089168 19.10077 3.2900 1.79 
K2b 0.7967630 -12.9417987 0.217628 0.076229 90.44105 3.2900 1.44 
12.1 0.2777756 -8.0660476 0.157233 0.044250 122.67104 5.5600 2.38 
12.2 0.1491978 -8.2750985 0.204648 0.074594 78.88632 5.5600 1.53 
13.1 2.2084801 -0.6800605 0.227359 0.043697 147.46138 7.5998 2.00 
13.2 2.2819558 -0.9502131 0.192583 0.034184 85.31147 7.5998 2.44 
