#REFERENCE 0 47.2332780 26.7604953
1.3 47.2398711 26.7623734 0.000000 0.000000 0.00000 1.2700 0.00 
1.3 47.2336243 26.7605408 0.000000 0.000000 0.00000 1.2700 0.00 
1.3 47.2273390 26.7514092 0.000000 0.000000 0.00000 1.2700 0.00 
1.3 47.2238698 26.7548941 0.000000 0.000000 0.00000 1.2700 0.00 
1.3 47.2222900 26.7659840 0.000000 0.000000 0.00000 1.2700 0.00 
1.2 47.2376188 26.7604017 0.000000 0.000000 0.00000 1.2700 0.00 
1.2 47.2346480 26.7603380 0.000000 0.000000 0.00000 1.2700 0.00 
1.2 47.2198430 26.7659878 0.000000 0.000000 0.00000 1.2700 0.00 
1.1 47.2382710 26.7602990 0.000000 0.000000 0.00000 1.2700 0.00 
1.1 47.2343957 26.7602939 0.000000 0.000000 0.00000 1.2700 0.00 
1.1 47.2204043 26.7664662 0.000000 0.000000 0.00000 1.2700 0.00 
K2c 47.2408900 26.7649380 0.000000 0.000000 0.00000 1.6240 0.00 
K2c 47.2356226 26.7490877 0.000000 0.000000 0.00000 1.6240 0.00 
K2c 47.2331442 26.7606210 0.000000 0.000000 0.00000 1.6240 0.00 
K2c 47.2247199 26.7680831 0.000000 0.000000 0.00000 1.6240 0.00 
K2c 47.2232952 26.7567758 0.000000 0.000000 0.00000 1.6240 0.00 
K2b 47.2404433 26.7655029 0.000000 0.000000 0.00000 1.6240 0.00 
K2b 47.2358019 26.7488625 0.000000 0.000000 0.00000 1.6240 0.00 
K2b 47.2331199 26.7606795 0.000000 0.000000 0.00000 1.6240 0.00 
K2b 47.2244914 26.7675150 0.000000 0.000000 0.00000 1.6240 0.00 
K2b 47.2230380 26.7572890 0.000000 0.000000 0.00000 1.6240 0.00 
K2a 47.2410115 26.7649121 0.000000 0.000000 0.00000 1.6240 0.00 
K2a 47.2359150 26.7491820 0.000000 0.000000 0.00000 1.6240 0.00 
K2a 47.2331294 26.7606063 0.000000 0.000000 0.00000 1.6240 0.00 
K2a 47.2249811 26.7683175 0.000000 0.000000 0.00000 1.6240 0.00 
K2a 47.2234175 26.7567387 0.000000 0.000000 0.00000 1.6240 0.00 
K1c 47.2409210 26.7646510 0.000000 0.000000 0.00000 1.6244 0.00 
K1c 47.2350096 26.7490794 0.000000 0.000000 0.00000 1.6244 0.00 
K1c 47.2331848 26.7606101 0.000000 0.000000 0.00000 1.6244 0.00 
K1c 47.2243964 26.7679715 0.000000 0.000000 0.00000 1.6244 0.00 
K1c 47.2232363 26.7565608 0.000000 0.000000 0.00000 1.6244 0.00 
K1b 47.2408725 26.7647637 0.000000 0.000000 0.00000 1.6244 0.00 
K1b 47.2351493 26.7490531 0.000000 0.000000 0.00000 1.6244 0.00 
K1b 47.2331745 26.7606188 0.000000 0.000000 0.00000 1.6244 0.00 
K1b 47.2244364 26.7679360 0.000000 0.000000 0.00000 1.6244 0.00 
K1b 47.2232190 26.7566510 0.000000 0.000000 0.00000 1.6244 0.00 
K1a 47.2410974 26.7644914 0.000000 0.000000 0.00000 1.6244 0.00 
K1a 47.2351260 26.7491910 0.000000 0.000000 0.00000 1.6244 0.00 
K1a 47.2331811 26.7605853 0.000000 0.000000 0.00000 1.6244 0.00 
K1a 47.2245895 26.7682335 0.000000 0.000000 0.00000 1.6244 0.00 
K1a 47.2233738 26.7564314 0.000000 0.000000 0.00000 1.6244 0.00 
B4b 47.2359623 26.7523497 0.000000 0.000000 0.00000 1.7826 0.00 
B4b 47.2333370 26.7598633 0.000000 0.000000 0.00000 1.7826 0.00 
