#REFERENCE 3 47.2332780 26.7604953
K2b 3.110 -4.270 0.000 0.000 0.00 1.624 1.24 28.244 25.271 1.24 0.00
K2b 3.110 -4.270 0.000 0.000 0.00 1.624 1.24 32.916 -11.543 1.24 0.00
K2a 3.136 -3.272 0.000 0.000 0.00 1.624 1.69 -24.859 15.900 1.69 0.00
K2a 3.136 -3.272 0.000 0.000 0.00 1.624 1.69 -8.476 -40.728 1.69 0.00
K2a 3.136 -3.272 0.000 0.000 0.00 1.624 1.69 0.478 0.400 1.69 0.00
K2a 3.136 -3.272 0.000 0.000 0.00 1.624 1.69 26.670 28.160 1.69 0.00
K2a 3.136 -3.272 0.000 0.000 0.00 1.624 1.69 31.696 -13.524 1.69 0.00
K1c 3.824 -3.378 0.000 0.000 0.00 1.624 1.23 -24.568 14.961 1.23 0.00
K1c 3.824 -3.378 0.000 0.000 0.00 1.624 1.23 -5.566 -41.097 1.23 0.00
K1c 3.824 -3.378 0.000 0.000 0.00 1.624 1.23 0.300 0.413 1.23 0.00
K1c 3.824 -3.378 0.000 0.000 0.00 1.624 1.23 28.549 26.914 1.23 0.00
K1c 3.824 -3.378 0.000 0.000 0.00 1.624 1.23 32.278 -14.164 1.23 0.00
K1b 3.708 -3.485 0.000 0.000 0.00 1.624 1.04 -24.412 15.366 1.04 0.00
K1b 3.708 -3.485 0.000 0.000 0.00 1.624 1.04 -6.015 -41.192 1.04 0.00
K1b 3.708 -3.485 0.000 0.000 0.00 1.624 1.04 0.333 0.444 1.04 0.00
K1b 3.708 -3.485 0.000 0.000 0.00 1.624 1.04 28.421 26.786 1.04 0.00
K1b 3.708 -3.485 0.000 0.000 0.00 1.624 1.04 32.334 -13.839 1.04 0.00
K1a 3.753 -3.040 0.000 0.000 0.00 1.624 1.71 -25.135 14.386 1.71 0.00
K1a 3.753 -3.040 0.000 0.000 0.00 1.624 1.71 -5.940 -40.695 1.71 0.00
K1a 3.753 -3.040 0.000 0.000 0.00 1.624 1.71 0.311 0.324 1.71 0.00
K1a 3.753 -3.040 0.000 0.000 0.00 1.624 1.71 27.929 27.858 1.71 0.00
K1a 3.753 -3.040 0.000 0.000 0.00 1.624 1.71 31.836 -14.630 1.71 0.00
B4b 5.253 5.505 0.000 0.000 0.00 1.783 1.21 -8.629 -29.324 1.21 0.00
B4b 5.253 5.505 0.000 0.000 0.00 1.783 1.21 -0.190 -2.275 1.21 0.00
B4b 5.253 5.505 0.000 0.000 0.00 1.783 1.21 22.228 42.511 1.21 0.00
B4a 5.571 5.969 0.000 0.000 0.00 1.783 1.26 -8.531 -28.643 1.26 0.00
B4a 5.571 5.969 0.000 0.000 0.00 1.783 1.26 -0.295 -2.447 1.26 0.00
B4a 5.571 5.969 0.000 0.000 0.00 1.783 1.26 22.688 42.866 1.26 0.00
B3b 5.038 5.276 0.000 0.000 0.00 1.783 1.23 -8.636 -29.748 1.23 0.00
B3b 5.038 5.276 0.000 0.000 0.00 1.783 1.23 -0.121 -2.191 1.23 0.00
B3b 5.038 5.276 0.000 0.000 0.00 1.783 1.23 21.826 42.393 1.23 0.00
B3a 5.324 5.710 0.000 0.000 0.00 1.783 1.32 -8.435 -29.136 1.32 0.00
B3a 5.324 5.710 0.000 0.000 0.00 1.783 1.32 -0.215 -2.349 1.32 0.00
B3a 5.324 5.710 0.000 0.000 0.00 1.783 1.32 22.241 42.729 1.32 0.00
B2b 5.127 5.940 0.000 0.000 0.00 1.783 1.19 -7.480 -29.466 1.19 0.00
B2b 5.127 5.940 0.000 0.000 0.00 1.783 1.19 -0.159 -2.428 1.19 0.00
B2b 5.127 5.940 0.000 0.000 0.00 1.783 1.19 21.492 43.210 1.19 0.00
B2a 5.475 6.487 0.000 0.000 0.00 1.783 1.67 -7.432 -28.585 1.67 0.00
B2a 5.475 6.487 0.000 0.000 0.00 1.783 1.67 -0.277 -2.636 1.67 0.00
B2a 5.475 6.487 0.000 0.000 0.00 1.783 1.67 21.993 43.641 1.67 0.00
B1b 5.516 5.453 0.000 0.000 0.00 1.783 1.20 -9.146 -28.980 1.20 0.00
B1b 5.516 5.453 0.000 0.000 0.00 1.783 1.20 -0.268 -2.262 1.20 0.00
B1b 5.516 5.453 0.000 0.000 0.00 1.783 1.20 23.002 42.198 1.20 0.00
B1a 5.823 5.902 0.000 0.000 0.00 1.783 1.16 -9.129 -28.326 1.16 0.00
B1a 5.823 5.902 0.000 0.000 0.00 1.783 1.16 -0.371 -2.429 1.16 0.00
B1a 5.823 5.902 0.000 0.000 0.00 1.783 1.16 23.421 42.551 1.16 0.00
6.3 12.913 -10.429 0.000 0.000 0.00 1.999 0.28 -13.555 10.072 0.28 0.00
6.3 12.913 -10.429 0.000 0.000 0.00 1.999 0.28 -2.878 2.536 0.28 0.00
6.3 12.913 -10.429 0.000 0.000 0.00 1.999 0.28 23.807 -46.910 0.28 0.00
6.2 15.639 -12.520 0.000 0.000 0.00 1.999 0.82 28.428 -47.762 0.82 0.00
6.1 14.185 -8.633 0.000 0.000 0.00 1.999 1.38 -14.488 8.201 1.38 0.00
6.1 14.185 -8.633 0.000 0.000 0.00 1.999 1.38 -3.421 2.048 1.38 0.00
6.1 14.185 -8.633 0.000 0.000 0.00 1.999 1.38 28.859 -42.607 1.38 0.00
6.1 14.185 -8.633 0.000 0.000 0.00 1.999 1.38 47.678 -15.021 1.38 0.00
6.1 14.185 -8.633 0.000 0.000 0.00 1.999 1.38 49.838 -4.860 1.38 0.00
3.2 -4.133 8.272 0.000 0.000 0.00 2.135 0.52 -9.760 49.194 0.52 0.00
3.2 -4.133 8.272 0.000 0.000 0.00 2.135 0.52 2.879 -3.534 0.52 0.00
3.2 -4.133 8.272 0.000 0.000 0.00 2.135 0.52 15.612 -14.621 0.52 0.00
3.1 -4.687 3.418 0.000 0.000 0.00 2.135 1.52 -15.317 42.972 1.52 0.00
3.1 -4.687 3.418 0.000 0.000 0.00 2.135 1.52 2.819 -1.611 1.52 0.00
3.1 -4.687 3.418 0.000 0.000 0.00 2.135 1.52 20.521 -12.472 1.52 0.00
10.3 4.628 -5.580 0.000 0.000 0.00 3.380 1.09 -26.239 18.492 1.09 0.00
10.3 4.628 -5.580 0.000 0.000 0.00 3.380 1.09 -3.081 -49.650 1.09 0.00
10.3 4.628 -5.580 0.000 0.000 0.00 3.380 1.09 0.254 0.776 1.09 0.00
10.3 4.628 -5.580 0.000 0.000 0.00 3.380 1.09 39.591 -13.468 1.09 0.00
10.3 4.628 -5.580 0.000 0.000 0.00 3.380 1.09 38.157 22.706 1.09 0.00
10.2 2.279 -7.634 0.000 0.000 0.00 3.380 1.94 -22.866 25.538 1.94 0.00
10.2 2.279 -7.634 0.000 0.000 0.00 3.380 1.94 -12.386 -50.121 1.94 0.00
10.2 2.279 -7.634 0.000 0.000 0.00 3.380 1.94 0.794 1.188 1.94 0.00
10.2 2.279 -7.634 0.000 0.000 0.00 3.380 1.94 40.020 -4.634 1.94 0.00
10.2 2.279 -7.634 0.000 0.000 0.00 3.380 1.94 36.936 18.196 1.94 0.00
10.1 3.756 -4.938 0.000 0.000 0.00 3.380 1.57 -27.732 18.606 1.57 0.00
10.1 3.756 -4.938 0.000 0.000 0.00 3.380 1.57 -8.409 -48.147 1.57 0.00
10.1 3.756 -4.938 0.000 0.000 0.00 3.380 1.57 0.444 0.654 1.57 0.00
10.1 3.756 -4.938 0.000 0.000 0.00 3.380 1.57 34.825 27.082 1.57 0.00
10.1 3.756 -4.938 0.000 0.000 0.00 3.380 1.57 38.227 -13.825 1.57 0.00
7.2d 4.043 -5.710 0.000 0.000 0.00 3.390 1.73 -26.241 19.671 1.73 0.00
7.2d 4.043 -5.710 0.000 0.000 0.00 3.390 1.73 -6.291 -49.439 1.73 0.00
7.2d 4.043 -5.710 0.000 0.000 0.00 3.390 1.73 0.394 0.811 1.73 0.00
7.2d 4.043 -5.710 0.000 0.000 0.00 3.390 1.73 39.323 -12.513 1.73 0.00
7.2d 4.043 -5.710 0.000 0.000 0.00 3.390 1.73 37.226 23.168 1.73 0.00
7.2c 5.413 -4.328 0.000 0.000 0.00 3.390 1.01 -27.512 15.871 1.01 0.00
7.2c 5.413 -4.328 0.000 0.000 0.00 3.390 1.01 1.324 -48.704 1.01 0.00
7.2c 5.413 -4.328 0.000 0.000 0.00 3.390 1.01 0.050 0.491 1.01 0.00
7.2c 5.413 -4.328 0.000 0.000 0.00 3.390 1.01 38.512 -17.093 1.01 0.00
7.2c 5.413 -4.328 0.000 0.000 0.00 3.390 1.01 37.722 25.927 1.01 0.00
7.2b 4.364 -3.839 0.000 0.000 0.00 3.390 1.80 -28.661 16.682 1.80 0.00
7.2b 4.364 -3.839 0.000 0.000 0.00 3.390 1.80 -6.580 -47.233 1.80 0.00
7.2b 4.364 -3.839 0.000 0.000 0.00 3.390 1.80 0.287 0.398 1.80 0.00
7.2b 4.364 -3.839 0.000 0.000 0.00 3.390 1.80 34.007 29.737 1.80 0.00
7.2b 4.364 -3.839 0.000 0.000 0.00 3.390 1.80 37.286 -16.564 1.80 0.00
7.2a 3.118 -5.307 0.000 0.000 0.00 3.390 1.09 -27.033 20.598 1.09 0.00
7.2a 3.118 -5.307 0.000 0.000 0.00 3.390 1.09 -10.757 -48.110 1.09 0.00
7.2a 3.118 -5.307 0.000 0.000 0.00 3.390 1.09 0.593 0.746 1.09 0.00
7.2a 3.118 -5.307 0.000 0.000 0.00 3.390 1.09 33.629 27.441 1.09 0.00
7.2a 3.118 -5.307 0.000 0.000 0.00 3.390 1.09 38.197 -12.367 1.09 0.00
8.2 12.059 -7.407 0.000 0.000 0.00 4.307 1.63 -21.539 11.991 1.63 0.00
8.2 12.059 -7.407 0.000 0.000 0.00 4.307 1.63 -1.687 1.192 1.63 0.00
8.2 12.059 -7.407 0.000 0.000 0.00 4.307 1.63 23.745 -48.096 1.63 0.00
8.2 12.059 -7.407 0.000 0.000 0.00 4.307 1.63 47.593 -19.404 1.63 0.00
8.2 12.059 -7.407 0.000 0.000 0.00 4.307 1.63 51.595 6.511 1.63 0.00
8.1 10.430 -10.062 0.000 0.000 0.00 4.307 1.27 -19.326 15.630 1.27 0.00
8.1 10.430 -10.062 0.000 0.000 0.00 4.307 1.27 -1.264 1.809 1.27 0.00
8.1 10.430 -10.062 0.000 0.000 0.00 4.307 1.27 17.036 -52.802 1.27 0.00
4.3 13.325 -3.859 0.000 0.000 0.00 6.200 2.47 -24.909 7.810 2.47 0.00
4.3 13.325 -3.859 0.000 0.000 0.00 6.200 2.47 -1.884 0.315 2.47 0.00
4.3 13.325 -3.859 0.000 0.000 0.00 6.200 2.47 34.211 -38.967 2.47 0.00
4.3 13.325 -3.859 0.000 0.000 0.00 6.200 2.47 40.162 -32.582 2.47 0.00
4.3 13.325 -3.859 0.000 0.000 0.00 6.200 2.47 50.948 20.561 2.47 0.00
4.1 15.913 -10.964 0.000 0.000 0.00 6.200 0.20 -16.397 10.432 0.20 0.00
4.1 15.913 -10.964 0.000 0.000 0.00 6.200 0.20 -3.135 2.218 0.20 0.00
4.1 15.913 -10.964 0.000 0.000 0.00 6.200 0.20 30.217 -51.144 0.20 0.00
